"CSDUID","CDUID","PRUID","area_km2","precip_extrapolated","r20mm_2025","r20mm_2050","cdd_2025","cdd_2050","r1mm_2025","r1mm_2050","sdii_2025","sdii_2050","r95days_2025","r95days_2050","r99days_2025","r99days_2050","r20mm_2025_cd_mean","r20mm_2050_cd_mean","cdd_2025_cd_mean","cdd_2050_cd_mean","r1mm_2025_cd_mean","r1mm_2050_cd_mean","sdii_2025_cd_mean","sdii_2050_cd_mean","r95days_2025_cd_mean","r95days_2050_cd_mean","r99days_2025_cd_mean","r99days_2050_cd_mean","r20mm_2025_pr_mean","r20mm_2050_pr_mean","cdd_2025_pr_mean","cdd_2050_pr_mean","r1mm_2025_pr_mean","r1mm_2050_pr_mean","sdii_2025_pr_mean","sdii_2050_pr_mean","r95days_2025_pr_mean","r95days_2050_pr_mean","r99days_2025_pr_mean","r99days_2050_pr_mean","r20mm_2025_pctile_national","r20mm_2050_pctile_national","cdd_2025_pctile_national","cdd_2050_pctile_national","r1mm_2025_pctile_national","r1mm_2050_pctile_national","sdii_2025_pctile_national","sdii_2050_pctile_national","r95days_2025_pctile_national","r95days_2050_pctile_national","r99days_2025_pctile_national","r99days_2050_pctile_national"
"1001370","1001","10",18.3235965553429,FALSE,13.5,14,10,9.5,173,168.5,7.828040599823,8.08015060424805,9,11,2,2.5,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.2,90.4,3.9,2.1,94.9,91.3,89.1,88.7,83.9,93.8,88.3,86.8
"1001485","1001","10",64.813761366251,FALSE,15.1666666666667,15.1666666666667,10,9.5,170.5,168.666666666667,8.01489369074504,8.44128735860189,9.33333333333333,11.1666666666667,2,2.5,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,93.5,92.4,3.9,2.1,92.7,91.5,90.6,91.3,90.4,95.6,88.3,86.8
"1001285","1001","10",20.6511969975563,FALSE,13,13.6666666666667,10,10,172,167.666666666667,7.92051188151042,8.05071640014648,9,10.6666666666667,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,90.3,89.8,3.9,5.1,94.1,89.9,89.8,88.5,83.9,90.9,88.3,96.5
"1005010","1005","10",983.975498684671,FALSE,6.42857142857143,8.88571428571429,10.0285714285714,8.85714285714286,196.742857142857,195.8,5.90205632618495,6.25050659179688,9.08571428571429,12.3428571428571,2,2.11428571428571,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,60,65.7,5.9,0.2,98.4,98.3,50.5,51.4,87.7,98.4,88.3,80.6
"1001289","1001","10",28.8821717504565,FALSE,13.25,14.5,10.5,9.5,173.75,167.75,8.01748096942902,8.19452524185181,9,10.5,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,90.8,91.1,8.4,2.1,95.5,90,90.7,89.6,83.9,89.6,88.3,96.5
"1001149","1001","10",13.8267763585956,FALSE,17,18,10.5,9,164.5,165,8.85415697097778,9.23052310943604,9.5,11,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,95.6,95.6,8.4,0.7,85.6,85.8,95.2,95.3,92.4,93.8,88.3,96.5
"1003038","1003","10",3004.92155935936,FALSE,14.9846153846154,16.0615384615385,8.87692307692308,8.93846153846154,195.446153846154,193.661538461538,7.57677932885977,7.61668542715219,9.95384615384615,11.9230769230769,2.21538461538462,2.47692307692308,14.2382433637801,15.5261680309942,9.60469654183093,9.64307705232141,182.458997155932,179.421948479532,7.83432171751535,7.9914538563337,9.51226183910052,10.99796550554,2.09803630211736,2.82505904008688,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.9,93.7,0.1,0.3,98.4,98.1,87.3,80.3,95.9,97.1,98.9,85.8
"1001155","1001","10",1507.06381647702,FALSE,15.475,16.175,9.95,9.5,171.525,167.575,8.46283481121063,8.84024002552033,9.575,10.575,2,2.75,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,93.8,93.8,1.8,2.1,93.7,89.9,93.4,93.6,93.5,90.4,88.3,90.3
"1001169","1001","10",89.4714823138018,FALSE,15.5,16.1666666666667,9.83333333333333,9.33333333333333,170.666666666667,166,8.51503245035807,8.89008665084839,9,10,2,2.16666666666667,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94,93.8,1.4,1.7,92.9,87.7,93.6,93.9,83.9,82,88.3,81.5
"1001181","1001","10",105.398275432102,FALSE,15.6,16.4,10,9.8,169.6,166.6,8.41090202331543,8.8207857131958,9.8,10.4,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94.1,94.1,3.9,3.3,91.5,88.7,93.1,93.5,95.3,88.7,88.3,96.5
"1001136","1001","10",41.2261843875618,FALSE,18,18,10.3333333333333,9.66666666666667,165.333333333333,165.333333333333,8.84990437825521,9.21179644266764,9,11,2,2.66666666666667,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,96.4,95.6,7.6,2.9,86.8,86.5,95.2,95.2,83.9,93.8,88.3,89.3
"1001174","1001","10",24.4198329235577,FALSE,14.5,15.5,10,9,170,165.5,8.41532802581787,8.78834199905396,9,10,2,2,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.5,92.9,3.9,0.7,92,86.9,93.1,93.3,83.9,82,88.3,64.1
"1003014","1003","10",8398.2025721985,FALSE,12.9481132075472,14.7830188679245,9.49528301886792,9.65566037735849,180.688679245283,179.231132075472,7.55230511584372,7.77865996675671,9.38207547169811,11.2405660377358,2.12264150943396,2.85849056603774,14.2382433637801,15.5261680309942,9.60469654183093,9.64307705232141,182.458997155932,179.421948479532,7.83432171751535,7.9914538563337,9.51226183910052,10.99796550554,2.09803630211736,2.82505904008688,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,89.9,91.4,0.7,2.7,96.9,96.5,87,85,91,95.8,98.4,91.9
"1004011","1004","10",2984.98759338093,FALSE,9.54794520547945,11.5753424657534,8.9041095890411,8.52054794520548,201.013698630137,200.219178082192,6.50195405254625,6.6709445078079,10.041095890411,12.6301369863014,2.06849315068493,2.53424657534247,9.94750279657163,11.5060705014467,8.93644350861602,8.8636454655577,201.850810926932,199.953009851506,6.52939655721162,6.66357006270027,10.073969595409,12.4086936947444,2.21683851231404,2.60120087134189,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,80.5,86,0.1,0.1,98.9,98.8,62.1,58.1,98.5,98.9,98.1,87.9
"1001277","1001","10",39.7716796228848,FALSE,12.3333333333333,13,9.66666666666667,9.33333333333333,170,166,7.94107866287231,7.93858369191488,9.66666666666667,10,2,2.33333333333333,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,89.1,88.7,1,1.7,92,87.7,90,87.4,94.3,82,88.3,84.3
"1001219","1001","10",16.5117124678421,FALSE,14.3333333333333,15.3333333333333,10.3333333333333,10,171.666666666667,166,8.39822165171305,8.57726414998372,9,10.6666666666667,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.3,92.6,7.6,5.1,93.8,87.7,92.9,92.1,83.9,90.9,88.3,96.5
"1001263","1001","10",49.591949648413,FALSE,13.2,14.4,10.8,9.2,171.8,167.4,8.08728046417236,8.14657936096191,9.2,10.2,2,2.8,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,90.7,91,10.1,1.3,93.8,89.6,91.4,89.3,88.8,86.6,88.3,90.9
"1001225","1001","10",28.9504112590736,FALSE,14,15.5,10.75,10,170.5,167,8.40268111228943,8.54314780235291,9,10,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.9,92.9,9.8,5.1,92.7,89.1,92.9,92,83.9,82,88.3,96.5
"1002009","1002","10",783.464428605781,FALSE,15.9090909090909,16.2727272727273,10.5454545454545,11.3181818181818,171,164.181818181818,8.65675258636475,9.09294080734253,8.81818181818182,10.7272727272727,2,3,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94.4,93.9,8.8,17.5,93.3,84.2,94.4,94.8,78.7,91.3,88.3,96.5
"1004013","1004","10",25.7692007436704,FALSE,9.5,10,9.5,9.5,196.75,194.25,6.44912219047546,6.52219700813293,10.5,12,2,2,9.94750279657163,11.5060705014467,8.93644350861602,8.8636454655577,201.850810926932,199.953009851506,6.52939655721162,6.66357006270027,10.073969595409,12.4086936947444,2.21683851231404,2.60120087134189,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,80.1,75.6,0.8,2.1,98.5,98.2,61.1,55.8,99.2,97.7,88.3,64.1
"1001228","1001","10",6.71191485997612,FALSE,13.5,15.25,11,10,170.75,166.5,8.31034731864929,8.43506693840027,9,10.25,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.2,92.5,12,5.1,93,88.5,92.4,91.3,83.9,87.3,88.3,96.5
"1003028","1003","10",49.0179243480284,FALSE,19.6666666666667,20,9.33333333333333,9,178.666666666667,173.333333333333,8.75369675954183,8.90140883127848,9,10,2,2.33333333333333,14.2382433637801,15.5261680309942,9.60469654183093,9.64307705232141,182.458997155932,179.421948479532,7.83432171751535,7.9914538563337,9.51226183910052,10.99796550554,2.09803630211736,2.82505904008688,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,97,96.5,0.6,0.7,96.6,94.5,94.7,94,83.9,82,88.3,84.3
"1001234","1001","10",743.510825699669,FALSE,13.92,14.52,10.6,9.36,169.96,166.44,8.17018774032593,8.21326267242432,9.24,10.12,2,2.72,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.6,91.2,9,1.7,91.8,88.3,91.8,89.7,89.1,85.5,88.3,90
"1001240","1001","10",59.743060388934,FALSE,13.5,14,10.8333333333333,9.33333333333333,168.166666666667,165.333333333333,8.11981709798177,8.10608704884847,9.16666666666667,9.5,2,2.33333333333333,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.2,90.4,10.3,1.7,89.7,86.5,91.5,88.8,88.4,72.2,88.3,84.3
"1005006","1005","10",20.6365072976,FALSE,5.75,8.75,10.25,9,179.75,178.25,5.9033716917038,6.3563836812973,8,11.75,2,2,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,54.5,65.2,7,0.7,96.9,96.3,50.5,53.1,65.4,97,88.3,64.1
"1003012","1003","10",4.5452853519154,FALSE,16,17,11,10,170.5,167.5,8.4588508605957,8.82383584976196,8.5,10,2,2.5,14.2382433637801,15.5261680309942,9.60469654183093,9.64307705232141,182.458997155932,179.421948479532,7.83432171751535,7.9914538563337,9.51226183910052,10.99796550554,2.09803630211736,2.82505904008688,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94.7,94.7,12,5.1,92.7,89.8,93.4,93.5,74.5,82,88.3,86.8
"1002030","1002","10",187.345280943265,FALSE,14.4,13.8,9.9,9.9,173,170.6,8.06369662284851,8.03487772941589,10.1,10.9,2,2.9,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.4,90,1.7,3.6,94.9,93.1,91.2,88.4,98.7,92.2,88.3,92.4
"1001144","1001","10",9.3536255688876,FALSE,17,18,10.5,9,164.5,165,8.85415697097778,9.23052310943604,9.5,11,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,95.6,95.6,8.4,0.7,85.6,85.8,95.2,95.3,92.4,93.8,88.3,96.5
"1001178","1001","10",38.0966838101889,FALSE,14.8333333333333,15.8333333333333,10,9.16666666666667,169.833333333333,165.833333333333,8.40036233266195,8.79080104827881,9.66666666666667,9.83333333333333,2,2.66666666666667,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.8,93.2,3.9,1.2,91.7,87.3,92.9,93.3,94.3,77.6,88.3,89.3
"1003034","1003","10",53.5687103809201,FALSE,15.4,15.8,9,10,190.2,184.2,7.61552743911743,7.50106935501099,10,11,2,2,14.2382433637801,15.5261680309942,9.60469654183093,9.64307705232141,182.458997155932,179.421948479532,7.83432171751535,7.9914538563337,9.51226183910052,10.99796550554,2.09803630211736,2.82505904008688,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,93.7,93.1,0.3,5.1,97.8,97.4,87.6,76.5,97.2,93.8,88.3,64.1
"1004001","1004","10",1341.46879606714,FALSE,12.1025641025641,13,8.74358974358974,9.02564102564103,203.794871794872,198.589743589744,6.88064886973454,6.95603688557943,10.2820512820513,12,2.48717948717949,2.74358974358974,9.94750279657163,11.5060705014467,8.93644350861602,8.8636454655577,201.850810926932,199.953009851506,6.52939655721162,6.66357006270027,10.073969595409,12.4086936947444,2.21683851231404,2.60120087134189,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,88.9,88.7,0.1,1,99.2,98.4,70.5,62.6,99,97.7,99.7,90.1
"1001124","1001","10",1340.61296171819,FALSE,17.1875,17.15625,10.03125,9.53125,169.34375,167.5,8.69628870487213,9.10656183958054,9.125,10.9375,2,2.90625,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,95.9,95,5.9,2.4,91,89.8,94.5,94.8,88,92.4,88.3,92.4
"1005007","1005","10",1294.34054060138,FALSE,6.0625,7.9375,10.3541666666667,9,184.25,182.041666666667,5.8438117603461,6.32119220495224,8.9375,11.6041666666667,2,2.70833333333333,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,58,59.3,7.7,0.7,97.4,97.1,49.8,52.7,80.2,96.7,88.3,89.9
"1001126","1001","10",10.7469818047414,FALSE,17.3333333333333,17.3333333333333,10,9.66666666666667,165.666666666667,165.333333333333,8.79258028666178,9.17512702941895,9.33333333333333,10.6666666666667,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,95.9,95,3.9,2.9,87.1,86.5,94.9,95,90.4,90.9,88.3,96.5
"1001464","1001","10",30.9928153725269,FALSE,14.3333333333333,15.3333333333333,9.66666666666667,10,173.666666666667,168.333333333333,8.05516751607259,8.43645826975504,9.66666666666667,11,2.33333333333333,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.3,92.6,1,5.1,95.4,90.9,91.2,91.3,94.3,93.8,99.4,96.5
"1001298","1001","10",25.8432359145407,FALSE,14,15.3333333333333,10.6666666666667,9,173.333333333333,166.666666666667,8.15910116831462,8.42280451456706,9.33333333333333,10.3333333333333,2,2.66666666666667,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,91.9,92.6,9.3,0.7,95.3,88.7,91.7,91.2,90.4,88.1,88.3,89.3
"1002029","1002","10",374.13309458622,FALSE,14.7222222222222,14.5555555555556,10.5555555555556,10,171.833333333333,168.777777777778,8.25990637143453,8.22265423668755,9.88888888888889,10.2222222222222,2,2.5,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.7,91.3,8.9,5.1,93.9,91.7,92.2,89.8,95.7,86.9,88.3,86.8
"1002031","1002","10",2218.95215652213,FALSE,14.655737704918,14.8524590163934,10.3934426229508,10.1147540983607,170.967213114754,167.83606557377,8.24826921400477,8.2978708548624,9.65573770491803,10.7704918032787,2.01639344262295,2.60655737704918,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,92.7,91.5,7.9,6.6,93.1,90.1,92.1,90.4,94.1,91.6,97.7,88.6
"1002037","1002","10",11.4522013943425,FALSE,16,16,11,10,172,166,8.44968461990356,8.68904495239258,9.5,11,2,3,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94.7,93.5,12,5.1,94.1,87.7,93.4,92.9,92.4,93.8,88.3,96.5
"1001304","1001","10",409.647527356657,FALSE,13.1666666666667,13.8333333333333,10.25,9.5,173,168.416666666667,7.82897615432739,8.102614680926,9.33333333333333,10.9166666666667,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,90.6,90,7,2.1,94.9,91.1,89.1,88.8,90.4,92.3,88.3,96.5
"1002021","1002","10",43.1619245327402,FALSE,16,15.3333333333333,10.3333333333333,11.3333333333333,169.666666666667,165.333333333333,8.53394985198975,8.75185712178548,9.33333333333333,10.6666666666667,2,3,14.6402057534145,15.077862516189,10.4581833244233,10.411179656022,170.52346846836,166.318330551648,8.34441854803654,8.48423635127618,9.38258009016932,10.6496358970444,2.02877387969644,2.73435571402751,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,94.7,92.6,7.6,17.7,91.5,86.5,93.8,93.1,90.4,90.9,88.3,96.5
"1001312","1001","10",90.9367959252316,FALSE,13,13.2,10,9.2,171.8,167.6,7.77662782669067,8.04300107955933,9.6,11,2,3,14.732528793714,15.217260731798,10.1276539596402,9.54824374898876,170.486803571344,167.221305024507,8.20823589177524,8.49761412953176,9.30262434181445,10.5559088185859,2.01720966879314,2.71879843181245,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,90.3,89.1,3.9,1.3,93.8,89.9,88.6,88.4,93.7,93.8,88.3,96.5
