"year","geo","dguid","stir","chn","total","o","om","onm","r","rs","rns","other"
2021,"Winterton","1001332","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Winterton","1001332","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Winterton","1001332","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Hant's Harbour","1001335","Total","Total",175,155,60,90,25,0,25,0
2021,"Hant's Harbour","1001335","Total","Household examined for core housing need",175,155,60,90,25,0,25,0
2021,"Hant's Harbour","1001335","Total","In core need",0,0,0,0,0,0,0,0
2021,"Hant's Harbour","1001335","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Hant's Harbour","1001335","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Hant's Harbour","1001335","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. G","1001339","Total","Total",830,785,140,645,50,0,30,0
2021,"Division No.  1, Subd. G","1001339","Total","Household examined for core housing need",830,785,140,645,50,0,30,0
2021,"Division No.  1, Subd. G","1001339","Total","In core need",65,45,0,30,20,0,0,0
2021,"Division No.  1, Subd. G","1001339","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. G","1001339","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. G","1001339","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Old Perlican","1001343","Total","Total",255,230,80,150,30,0,0,0
2021,"Old Perlican","1001343","Total","Household examined for core housing need",255,230,80,150,30,0,0,0
2021,"Old Perlican","1001343","Total","In core need",0,0,0,0,0,0,0,0
2021,"Old Perlican","1001343","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Old Perlican","1001343","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Old Perlican","1001343","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Bay de Verde","1001347","Total","Total",170,150,25,130,20,0,20,0
2021,"Bay de Verde","1001347","Total","Household examined for core housing need",170,150,25,130,20,0,20,0
2021,"Bay de Verde","1001347","Total","In core need",0,0,0,0,0,0,0,0
2021,"Bay de Verde","1001347","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Bay de Verde","1001347","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Bay de Verde","1001347","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","Total","Total",210,190,55,140,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","Total","Household examined for core housing need",210,190,55,140,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","Total","In core need",0,0,0,0,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Small Point-Adam's Cove-Blackhead-Broad Cove","1001352","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","Total","Total",170,165,55,110,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","Total","Household examined for core housing need",170,165,55,110,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","Total","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. H","1001357","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Salmon Cove","1001361","Total","Total",340,310,85,230,35,0,25,0
2021,"Salmon Cove","1001361","Total","Household examined for core housing need",340,310,85,230,35,0,25,0
2021,"Salmon Cove","1001361","Total","In core need",0,0,0,0,0,0,0,0
2021,"Salmon Cove","1001361","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Salmon Cove","1001361","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Salmon Cove","1001361","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Victoria","1001365","Total","Total",710,570,230,345,135,20,110,0
2021,"Victoria","1001365","Total","Household examined for core housing need",700,570,225,345,135,20,110,0
2021,"Victoria","1001365","Total","In core need",45,0,0,0,35,0,30,0
2021,"Victoria","1001365","50% or more","Total",30,0,0,0,20,0,20,0
2021,"Victoria","1001365","50% or more","Household examined for core housing need",25,0,0,0,20,0,20,0
2021,"Victoria","1001365","50% or more","In core need",25,0,0,0,20,0,20,0
2021,"Carbonear","1001370","Total","Total",2095,1540,655,885,555,90,465,0
2021,"Carbonear","1001370","Total","Household examined for core housing need",2055,1520,645,880,530,85,445,0
2021,"Carbonear","1001370","Total","In core need",70,0,0,0,60,0,50,0
2021,"Carbonear","1001370","50% or more","Total",130,45,25,15,85,0,75,0
2021,"Carbonear","1001370","50% or more","Household examined for core housing need",100,35,25,0,70,0,70,0
2021,"Carbonear","1001370","50% or more","In core need",55,0,0,0,45,0,40,0
2021,"Division No.  1, Subd. I","1001374","Total","Total",130,130,65,60,0,0,0,0
2021,"Division No.  1, Subd. I","1001374","Total","Household examined for core housing need",125,125,60,60,0,0,0,0
2021,"Division No.  1, Subd. I","1001374","Total","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. I","1001374","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. I","1001374","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. I","1001374","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Bryant's Cove","1001375","Total","Total",140,140,55,80,0,0,0,0
2021,"Bryant's Cove","1001375","Total","Household examined for core housing need",140,140,55,80,0,0,0,0
2021,"Bryant's Cove","1001375","Total","In core need",0,0,0,0,0,0,0,0
2021,"Bryant's Cove","1001375","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Bryant's Cove","1001375","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Bryant's Cove","1001375","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Harbour Grace","1001379","Total","Total",1305,1095,400,690,215,25,190,0
2021,"Harbour Grace","1001379","Total","Household examined for core housing need",1295,1080,395,690,215,25,190,0
2021,"Harbour Grace","1001379","Total","In core need",85,30,15,20,50,0,45,0
2021,"Harbour Grace","1001379","50% or more","Total",80,45,40,0,30,0,30,0
2021,"Harbour Grace","1001379","50% or more","Household examined for core housing need",75,40,30,0,30,0,30,0
2021,"Harbour Grace","1001379","50% or more","In core need",45,15,0,0,30,0,25,0
2021,"Upper Island Cove","1001385","Total","Total",585,530,185,340,55,15,40,0
2021,"Upper Island Cove","1001385","Total","Household examined for core housing need",575,525,185,340,55,15,40,0
2021,"Upper Island Cove","1001385","Total","In core need",20,0,0,0,0,0,0,0
2021,"Upper Island Cove","1001385","50% or more","Total",15,0,0,0,0,0,0,0
2021,"Upper Island Cove","1001385","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Upper Island Cove","1001385","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. J","1001391","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. J","1001391","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. J","1001391","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. J","1001391","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. J","1001391","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. J","1001391","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bishop's Cove","1001394","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Spaniard's Bay","1001396","Total","Total",1115,960,415,540,150,20,135,0
2021,"Spaniard's Bay","1001396","Total","Household examined for core housing need",1105,955,415,540,150,20,130,0
2021,"Spaniard's Bay","1001396","Total","In core need",75,40,25,15,40,0,25,0
2021,"Spaniard's Bay","1001396","50% or more","Total",50,30,25,0,25,0,20,0
2021,"Spaniard's Bay","1001396","50% or more","Household examined for core housing need",45,30,25,0,15,0,0,0
2021,"Spaniard's Bay","1001396","50% or more","In core need",40,20,15,0,15,0,0,0
2021,"Division No.  1, Subd. K","1001405","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. K","1001405","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. K","1001405","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. K","1001405","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. K","1001405","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No.  1, Subd. K","1001405","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bay Roberts","1001409","Total","Total",2490,2010,955,1060,480,55,420,0
2021,"Bay Roberts","1001409","Total","Household examined for core housing need",2470,2000,945,1060,470,55,410,0
2021,"Bay Roberts","1001409","Total","In core need",170,45,0,30,125,20,105,0
2021,"Bay Roberts","1001409","50% or more","Total",95,35,30,0,55,0,50,0
2021,"Bay Roberts","1001409","50% or more","Household examined for core housing need",75,25,20,0,50,0,45,0
2021,"Bay Roberts","1001409","50% or more","In core need",55,0,0,0,45,0,35,0
2021,"Division No.  1, Subd. L","1001415","Total","Total",370,330,60,270,40,0,35,0
2021,"Division No.  1, Subd. L","1001415","Total","Household examined for core housing need",370,330,60,270,40,0,35,0
2021,"Division No.  1, Subd. L","1001415","Total","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. L","1001415","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. L","1001415","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. L","1001415","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. M","1001421","Total","Total",525,505,205,295,25,0,20,0
2021,"Division No.  1, Subd. M","1001421","Total","Household examined for core housing need",525,505,205,295,25,0,20,0
2021,"Division No.  1, Subd. M","1001421","Total","In core need",20,20,20,0,0,0,0,0
2021,"Division No.  1, Subd. M","1001421","50% or more","Total",20,20,20,0,0,0,0,0
2021,"Division No.  1, Subd. M","1001421","50% or more","Household examined for core housing need",20,20,20,0,0,0,0,0
2021,"Division No.  1, Subd. M","1001421","50% or more","In core need",20,20,20,0,0,0,0,0
2021,"North River","1001426","Total","Total",260,230,125,105,30,0,30,0
2021,"North River","1001426","Total","Household examined for core housing need",250,220,120,100,30,0,30,0
2021,"North River","1001426","Total","In core need",0,0,0,0,0,0,0,0
2021,"North River","1001426","50% or more","Total",20,0,0,0,0,0,0,0
2021,"North River","1001426","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"North River","1001426","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Clarke's Beach","1001429","Total","Total",600,460,245,215,140,35,105,0
2021,"Clarke's Beach","1001429","Total","Household examined for core housing need",580,450,240,205,130,30,105,0
2021,"Clarke's Beach","1001429","Total","In core need",55,30,0,20,20,0,20,0
2021,"Clarke's Beach","1001429","50% or more","Total",45,30,20,0,0,0,0,0
2021,"Clarke's Beach","1001429","50% or more","Household examined for core housing need",30,20,0,0,0,0,0,0
2021,"Clarke's Beach","1001429","50% or more","In core need",25,20,0,0,0,0,0,0
2021,"South River","1001434","Total","Total",285,225,135,95,60,0,50,0
2021,"South River","1001434","Total","Household examined for core housing need",285,225,135,95,60,0,50,0
2021,"South River","1001434","Total","In core need",0,0,0,0,0,0,0,0
2021,"South River","1001434","50% or more","Total",0,0,0,0,0,0,0,0
2021,"South River","1001434","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"South River","1001434","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Cupids","1001437","Total","Total",350,290,105,185,60,0,45,0
2021,"Cupids","1001437","Total","Household examined for core housing need",345,290,105,185,55,0,45,0
2021,"Cupids","1001437","Total","In core need",20,0,0,0,20,0,0,0
2021,"Cupids","1001437","50% or more","Total",25,0,0,0,20,0,0,0
2021,"Cupids","1001437","50% or more","Household examined for core housing need",25,0,0,0,0,0,0,0
2021,"Cupids","1001437","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. N","1001441","Total","Total",165,140,65,75,25,0,15,0
2021,"Division No.  1, Subd. N","1001441","Total","Household examined for core housing need",165,140,65,75,25,0,15,0
2021,"Division No.  1, Subd. N","1001441","Total","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. N","1001441","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. N","1001441","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. N","1001441","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Brigus","1001446","Total","Total",325,285,120,165,40,0,30,0
2021,"Brigus","1001446","Total","Household examined for core housing need",325,285,120,165,40,0,30,0
2021,"Brigus","1001446","Total","In core need",0,0,0,0,0,0,0,0
2021,"Brigus","1001446","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Brigus","1001446","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Brigus","1001446","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. O","1001452","Total","Total",415,370,145,225,45,0,35,0
2021,"Division No.  1, Subd. O","1001452","Total","Household examined for core housing need",400,350,135,225,45,0,35,0
2021,"Division No.  1, Subd. O","1001452","Total","In core need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. O","1001452","50% or more","Total",25,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. O","1001452","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. O","1001452","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Colliers","1001456","Total","Total",285,260,70,195,20,0,20,0
2021,"Colliers","1001456","Total","Household examined for core housing need",285,260,70,195,20,0,20,0
2021,"Colliers","1001456","Total","In core need",0,0,0,0,0,0,0,0
2021,"Colliers","1001456","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Colliers","1001456","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Colliers","1001456","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Conception Harbour","1001461","Total","Total",290,265,75,195,25,0,0,0
2021,"Conception Harbour","1001461","Total","Household examined for core housing need",290,265,75,195,25,0,0,0
2021,"Conception Harbour","1001461","Total","In core need",0,0,0,0,0,0,0,0
2021,"Conception Harbour","1001461","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Conception Harbour","1001461","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Conception Harbour","1001461","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Avondale","1001464","Total","Total",270,220,100,115,50,0,50,0
2021,"Avondale","1001464","Total","Household examined for core housing need",270,220,100,115,50,0,50,0
2021,"Avondale","1001464","Total","In core need",20,0,0,0,0,0,0,0
2021,"Avondale","1001464","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Avondale","1001464","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Avondale","1001464","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","Total","Total",470,415,140,280,50,0,45,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","Total","Household examined for core housing need",470,415,140,280,50,0,45,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","Total","In core need",0,0,0,0,0,0,0,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Harbour Main-Chapel's Cove-Lakeview","1001469","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Holyrood","1001472","Total","Total",990,840,450,390,155,35,120,0
2021,"Holyrood","1001472","Total","Household examined for core housing need",985,835,445,390,150,35,115,0
2021,"Holyrood","1001472","Total","In core need",30,0,0,0,30,0,20,0
2021,"Holyrood","1001472","50% or more","Total",35,10,10,0,20,0,0,0
2021,"Holyrood","1001472","50% or more","Household examined for core housing need",25,0,0,0,15,0,0,0
2021,"Holyrood","1001472","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Conception Bay South","1001485","Total","Total",10695,8795,5750,3045,1900,145,1755,0
2021,"Conception Bay South","1001485","Total","Household examined for core housing need",10585,8715,5695,3025,1870,140,1730,0
2021,"Conception Bay South","1001485","Total","In core need",760,315,175,140,440,55,390,0
2021,"Conception Bay South","1001485","50% or more","Total",570,350,280,70,215,30,190,0
2021,"Conception Bay South","1001485","50% or more","Household examined for core housing need",480,285,235,45,195,30,170,0
2021,"Conception Bay South","1001485","50% or more","In core need",325,155,105,45,170,30,140,0
2021,"Division No.  1, Subd. R","1001490","Total","Total",170,125,25,105,50,0,45,0
2021,"Division No.  1, Subd. R","1001490","Total","Household examined for core housing need",165,125,25,105,45,0,35,0
2021,"Division No.  1, Subd. R","1001490","Total","In core need",30,20,0,20,0,0,0,0
2021,"Division No.  1, Subd. R","1001490","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Division No.  1, Subd. R","1001490","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
