"CSDUID","CDUID","PRUID","fwi","dc","fwi_cd_mean","fwi_pr_mean","dc_cd_mean","dc_pr_mean","fwi_ratio_cd","fwi_ratio_pr","fwi_ratio_national","fwi_diff_cd","fwi_diff_pr","fwi_diff_national","fwi_pctile_national","dc_ratio_cd","dc_ratio_pr","dc_ratio_national","dc_diff_cd","dc_diff_pr","dc_diff_national","dc_pctile_national"
"2450065","2450","24",5.77068886756897,204.485159301758,5.89684494917528,3.65549252523862,204.947216102661,196.727641223169,0.979,1.579,0.937,-0.13,2.12,-0.39,30.6,0.998,1.039,0.639,-0.46,7.76,-115.57,23.7
"2450072","2450","24",5.96889373530512,208.105189447818,5.89684494917528,3.65549252523862,204.947216102661,196.727641223169,1.012,1.633,0.969,0.07,2.31,-0.19,33.1,1.015,1.058,0.65,3.16,11.38,-111.95,25.4
"2452090","2452","24",4.94606224060059,203.885591430664,5.66366121097117,3.65549252523862,209.149760577107,196.727641223169,0.873,1.353,0.803,-0.72,1.29,-1.21,19.5,0.975,1.036,0.637,-5.26,7.16,-116.17,23.4
"2452095","2452","24",4.22497639656067,198.442185974121,5.66366121097117,3.65549252523862,209.149760577107,196.727641223169,0.746,1.156,0.686,-1.44,0.57,-1.93,13,0.949,1.009,0.62,-10.71,1.71,-121.61,20.1
"2453005","2453","24",6.44646567390079,212.8082951137,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,0.961,1.764,1.047,-0.26,2.79,0.29,38.4,0.987,1.082,0.665,-2.81,16.08,-107.25,27.7
"2453010","2453","24",6.73711085319519,215.009674072266,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.005,1.843,1.094,0.03,3.08,0.58,42.2,0.997,1.093,0.672,-0.61,18.28,-105.04,28.9
"2439077","2439","24",5.22803088893061,184.946464206861,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,1.041,1.43,0.849,0.2,1.57,-0.93,22.8,1.027,0.94,0.578,4.87,-11.78,-135.11,12.5
"2439085","2439","24",5.39027155770196,190.073367648655,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,1.073,1.475,0.875,0.37,1.73,-0.77,25,1.056,0.966,0.594,10,-6.65,-129.98,15
"2439090","2439","24",5.32831314631871,187.206348964146,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,1.061,1.458,0.865,0.31,1.67,-0.83,24.2,1.04,0.952,0.585,7.13,-9.52,-132.85,13.5
"2439097","2439","24",5.37141174740261,182.735059950087,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,1.069,1.469,0.872,0.35,1.72,-0.79,24.7,1.015,0.929,0.571,2.66,-13.99,-137.32,11.4
"2439105","2439","24",5.42431166592766,190.341242173139,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,1.08,1.484,0.881,0.4,1.77,-0.73,25.4,1.057,0.968,0.595,10.26,-6.39,-129.71,15.2
"2418030","2418","24",3.07605794168288,171.477835378339,4.49311269616769,3.65549252523862,185.105084090913,196.727641223169,0.685,0.841,0.5,-1.42,-0.58,-3.08,5,0.926,0.872,0.536,-13.63,-25.25,-148.58,7.7
"2411025","2411","24",2.4463158030259,186.527991846988,2.98787533604369,3.65549252523862,192.804565307237,196.727641223169,0.819,0.669,0.397,-0.54,-1.21,-3.71,2.1,0.967,0.948,0.583,-6.28,-10.2,-133.53,13.3
"2428015","2428","24",3.49818993939294,167.49464501275,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.005,0.957,0.568,0.02,-0.16,-2.66,7.2,0.99,0.851,0.523,-1.75,-29.23,-152.56,6.3
"2418065","2418","24",6.71351177351815,195.757986886161,4.49311269616769,3.65549252523862,185.105084090913,196.727641223169,1.494,1.837,1.09,2.22,3.06,0.56,41.9,1.058,0.995,0.612,10.65,-0.97,-124.3,18.6
"2418070","2418","24",6.3472917675972,201.756717681885,4.49311269616769,3.65549252523862,185.105084090913,196.727641223169,1.413,1.736,1.031,1.85,2.69,0.19,37.6,1.09,1.026,0.63,16.65,5.03,-118.3,22.1
"2422005","2422","24",5.65773663697419,182.945281417282,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.493,1.548,0.919,1.87,2,-0.5,29,1.052,0.93,0.572,9.01,-13.78,-137.11,11.6
"2422010","2422","24",6.02177778879801,188.983693440755,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.589,1.647,0.978,2.23,2.37,-0.14,33.8,1.087,0.961,0.59,15.05,-7.74,-131.07,14.5
"2422015","2422","24",5.57168687473644,186.114465886896,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.471,1.524,0.905,1.78,1.92,-0.59,27.6,1.07,0.946,0.582,12.18,-10.61,-133.94,13.1
"2422020","2422","24",5.79343212975396,186.594982571072,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.529,1.585,0.941,2,2.14,-0.36,30.9,1.073,0.948,0.583,12.66,-10.13,-133.46,13.3
"2451035","2451","24",5.81515428755018,207.924970838759,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.201,1.591,0.944,0.97,2.16,-0.34,31.2,1.022,1.057,0.65,4.42,11.2,-112.13,25.3
"2439035","2439","24",4.00022094779544,168.451314290365,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,0.796,1.094,0.65,-1.02,0.34,-2.16,11.5,0.935,0.856,0.526,-11.63,-28.28,-151.6,6.9
"2439043","2439","24",4.73042435231416,179.65815933891,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,0.942,1.294,0.768,-0.29,1.07,-1.43,17.6,0.998,0.913,0.561,-0.42,-17.07,-140.4,10.2
"2439060","2439","24",4.8847299946679,181.09289126926,5.02312216911245,3.65549252523862,180.077702395129,196.727641223169,0.972,1.336,0.793,-0.14,1.23,-1.27,19.1,1.006,0.921,0.566,1.02,-15.63,-138.96,11
"2451040","2451","24",5.33970767573306,205.270965576172,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.103,1.461,0.867,0.5,1.68,-0.82,24.3,1.009,1.043,0.641,1.76,8.54,-114.78,23.9
"2418035","2418","24",3.91931747254871,178.677881150019,4.49311269616769,3.65549252523862,185.105084090913,196.727641223169,0.872,1.072,0.637,-0.57,0.26,-2.24,10.9,0.965,0.908,0.558,-6.43,-18.05,-141.38,9.7
"2418040","2418","24",3.84138708729898,180.102219120149,4.49311269616769,3.65549252523862,185.105084090913,196.727641223169,0.855,1.051,0.624,-0.65,0.19,-2.32,10.2,0.973,0.915,0.563,-5,-16.63,-139.95,10.4
"2419062","2419","24",5.64303506048102,182.023202996505,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.165,1.544,0.916,0.8,1.99,-0.51,28.9,1.016,0.925,0.569,2.87,-14.7,-138.03,11.2
"2419068","2419","24",6.19129487184378,183.259140014648,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.278,1.694,1.005,1.35,2.54,0.03,35.8,1.023,0.932,0.573,4.11,-13.47,-136.79,11.7
"2419005","2419","24",3.24933953210711,168.680778980255,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.671,0.889,0.528,-1.6,-0.41,-2.91,5.7,0.942,0.857,0.527,-10.47,-28.05,-151.37,6.9
"2419010","2419","24",3.38340927206952,168.363347592561,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.698,0.926,0.549,-1.46,-0.27,-2.77,6.3,0.94,0.856,0.526,-10.79,-28.36,-151.69,6.8
"2421045","2421","24",5.80114282880511,183.801077706473,2.89432990692313,3.65549252523862,164.124225964684,196.727641223169,2.004,1.587,0.942,2.91,2.15,-0.36,31,1.12,0.934,0.574,19.68,-12.93,-136.25,11.9
"2421902","2421","24",3.31415871211461,174.929646083287,2.89432990692313,3.65549252523862,164.124225964684,196.727641223169,1.145,0.907,0.538,0.42,-0.34,-2.84,6,1.066,0.889,0.547,10.81,-21.8,-145.12,8.6
"2421904","2421","24",2.70867145938976,162.173925321021,2.89432990692313,3.65549252523862,164.124225964684,196.727641223169,0.936,0.741,0.44,-0.19,-0.95,-3.45,3.2,0.988,0.824,0.507,-1.95,-34.55,-157.88,4.6
"2454048","2454","24",7.20369212286813,216.793617030552,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.032,1.971,1.17,0.22,3.55,1.05,46.9,1.01,1.102,0.677,2.22,20.07,-103.26,29.7
"2454060","2454","24",6.74209802290973,210.412786147174,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.966,1.844,1.095,-0.24,3.09,0.58,42.2,0.981,1.07,0.657,-4.16,13.69,-109.64,26.4
"2454065","2454","24",6.41216672550548,203.53848474676,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.919,1.754,1.041,-0.57,2.76,0.25,38.1,0.949,1.035,0.636,-11.03,6.81,-116.52,23.2
"2454072","2454","24",6.55203697416517,207.431301540799,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.939,1.792,1.064,-0.43,2.9,0.39,39.7,0.967,1.054,0.648,-7.14,10.7,-112.62,25.1
"2431084","2431","24",3.8506332344479,164.969463094076,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,0.95,1.053,0.625,-0.2,0.2,-2.31,10.3,0.996,0.839,0.515,-0.74,-31.76,-155.08,5.5
"2419030","2419","24",3.95070628116005,173.766045018246,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.815,1.081,0.642,-0.89,0.3,-2.21,11.1,0.97,0.883,0.543,-5.39,-22.96,-146.29,8.3
"2419037","2419","24",4.22942014783621,178.688978672028,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.873,1.157,0.687,-0.62,0.57,-1.93,13.1,0.997,0.908,0.558,-0.47,-18.04,-141.37,9.7
"2419045","2419","24",4.56791506094091,179.294434491326,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.943,1.25,0.742,-0.28,0.91,-1.59,15.9,1.001,0.911,0.56,0.14,-17.43,-140.76,10
"2419050","2419","24",4.59638015847457,177.940465023643,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.949,1.257,0.746,-0.25,0.94,-1.56,16.2,0.993,0.905,0.556,-1.21,-18.79,-142.11,9.4
"2419055","2419","24",4.78072227131237,177.802052584561,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,0.987,1.308,0.776,-0.06,1.13,-1.38,18.2,0.992,0.904,0.556,-1.35,-18.93,-142.25,9.4
"2428025","2428","24",3.75975879033407,168.259408950806,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.08,1.029,0.611,0.28,0.1,-2.4,9.4,0.994,0.855,0.526,-0.98,-28.47,-151.79,6.8
"2428030","2428","24",3.73322233447322,170.379924067744,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.073,1.021,0.606,0.25,0.08,-2.42,9,1.007,0.866,0.532,1.14,-26.35,-149.67,7.4
"2428035","2428","24",3.66018652915955,170.61467461837,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.052,1.001,0.594,0.18,0,-2.5,8.3,1.008,0.867,0.533,1.37,-26.11,-149.44,7.5
"2428040","2428","24",3.53049157346998,170.802534920829,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.014,0.966,0.573,0.05,-0.13,-2.63,7.3,1.009,0.868,0.534,1.56,-25.93,-149.25,7.5
"2428045","2428","24",3.4806097470797,169.545491732084,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1,0.952,0.565,0,-0.17,-2.68,7,1.002,0.862,0.53,0.3,-27.18,-150.51,7.1
"2428053","2428","24",3.53895514242111,167.839384017452,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.017,0.968,0.575,0.06,-0.12,-2.62,7.3,0.992,0.853,0.524,-1.4,-28.89,-152.21,6.6
"2453065","2453","24",6.55676545037164,214.788530137804,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,0.978,1.794,1.065,-0.15,2.9,0.4,39.8,0.996,1.092,0.671,-0.83,18.06,-105.27,28.8
"2428065","2428","24",3.20679438114166,167.258536338806,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,0.921,0.877,0.521,-0.27,-0.45,-2.95,5.5,0.988,0.85,0.523,-1.98,-29.47,-152.8,6.3
"2428070","2428","24",3.53112013412244,174.843401359789,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.015,0.966,0.573,0.05,-0.12,-2.63,7.3,1.033,0.889,0.546,5.6,-21.88,-145.21,8.6
"2428075","2428","24",3.04680250039915,168.293705637862,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,0.875,0.833,0.495,-0.43,-0.61,-3.11,4.8,0.994,0.855,0.526,-0.95,-28.43,-151.76,6.8
"2454008","2454","24",7.04746376949808,215.740966796875,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.01,1.928,1.145,0.07,3.39,0.89,45,1.005,1.097,0.674,1.17,19.01,-104.31,29.2
"2454017","2454","24",7.33979895001366,219.273864746094,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.051,2.008,1.192,0.36,3.68,1.18,48.1,1.022,1.115,0.685,4.7,22.55,-100.78,31
"2454025","2454","24",7.68144452571869,220.86075592041,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.1,2.101,1.247,0.7,4.03,1.52,50.7,1.029,1.123,0.69,6.29,24.13,-99.19,32
"2431095","2431","24",3.78170389395494,166.316707904522,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,0.933,1.035,0.614,-0.27,0.13,-2.38,9.6,1.004,0.845,0.52,0.6,-30.41,-153.74,6
"2431100","2431","24",3.88183851469131,167.736201695033,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,0.958,1.062,0.63,-0.17,0.23,-2.28,10.6,1.012,0.853,0.524,2.02,-28.99,-152.32,6.4
"2431105","2431","24",3.64211465063549,163.875474475679,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,0.899,0.996,0.591,-0.41,-0.01,-2.52,8.2,0.989,0.833,0.512,-1.84,-32.85,-156.18,5.2
"2407010","2407","24",4.29797475988215,200.668232310902,3.76939161471662,3.65549252523862,193.367306257128,196.727641223169,1.14,1.176,0.698,0.53,0.64,-1.86,13.7,1.038,1.02,0.627,7.3,3.94,-119.39,21.5
"2407018","2407","24",4.75611835141336,202.45921128796,3.76939161471662,3.65549252523862,193.367306257128,196.727641223169,1.262,1.301,0.772,0.99,1.1,-1.4,17.9,1.047,1.029,0.633,9.09,5.73,-117.59,22.6
"2419110","2419","24",6.74219659658579,193.294953566331,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.392,1.844,1.095,1.9,3.09,0.58,42.2,1.079,0.983,0.604,14.14,-3.43,-126.76,17.2
"2434058","2434","24",5.85143913541521,189.045161655971,4.68357850756057,3.65549252523862,184.565505708485,196.727641223169,1.249,1.601,0.95,1.17,2.2,-0.31,31.8,1.024,0.961,0.591,4.48,-7.68,-131.01,14.6
"2434060","2434","24",5.58247470855713,185.886414961381,4.68357850756057,3.65549252523862,184.565505708485,196.727641223169,1.192,1.527,0.907,0.9,1.93,-0.58,27.8,1.007,0.945,0.581,1.32,-10.84,-134.17,13
"2434065","2434","24",5.75222214063009,187.709317525228,4.68357850756057,3.65549252523862,184.565505708485,196.727641223169,1.228,1.574,0.934,1.07,2.1,-0.41,30.3,1.017,0.954,0.586,3.14,-9.02,-132.34,13.9
"2411030","2411","24",2.77376769889485,191.49141554399,2.98787533604369,3.65549252523862,192.804565307237,196.727641223169,0.928,0.759,0.45,-0.21,-0.88,-3.38,3.5,0.993,0.973,0.598,-1.31,-5.24,-128.56,16
"2411035","2411","24",3.27432638406754,197.39207649231,2.98787533604369,3.65549252523862,192.804565307237,196.727641223169,1.096,0.896,0.532,0.29,-0.38,-2.88,5.7,1.024,1.003,0.617,4.59,0.66,-122.66,19.3
"2411040","2411","24",3.67299993832906,200.921109517415,2.98787533604369,3.65549252523862,192.804565307237,196.727641223169,1.229,1.005,0.597,0.69,0.02,-2.48,8.5,1.042,1.021,0.628,8.12,4.19,-119.13,21.7
"2453015","2453","24",6.73222961425781,215.393260701497,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.004,1.842,1.093,0.03,3.08,0.57,42.1,0.999,1.095,0.673,-0.22,18.67,-104.66,29
"2453072","2453","24",6.52340123388502,214.703642103407,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,0.973,1.785,1.059,-0.18,2.87,0.37,39.4,0.996,1.091,0.671,-0.91,17.98,-105.35,28.7
"2453085","2453","24",6.41989744626559,213.018693190355,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,0.957,1.756,1.043,-0.29,2.76,0.26,38.1,0.988,1.083,0.666,-2.6,16.29,-107.04,27.8
"2451055","2451","24",5.04453710714976,203.334765116374,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.042,1.38,0.819,0.2,1.39,-1.11,20.8,0.999,1.034,0.635,-0.17,6.61,-116.72,23.1
"2454030","2454","24",7.64891270228795,220.749984741211,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.096,2.092,1.242,0.67,3.99,1.49,50.5,1.029,1.122,0.69,6.18,24.02,-99.3,31.9
"2454035","2454","24",7.48714808055333,219.716179983956,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.073,2.048,1.216,0.51,3.83,1.33,49.1,1.024,1.117,0.686,5.15,22.99,-100.34,31.2
"2428020","2428","24",3.90240791320801,171.174321899414,3.48035154963843,3.65549252523862,169.242399678289,196.727641223169,1.121,1.068,0.634,0.42,0.25,-2.26,10.7,1.011,0.87,0.535,1.93,-25.55,-148.88,7.6
"2419117","2419","24",6.69249552488327,193.741196632385,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.381,1.831,1.087,1.85,3.04,0.53,41.5,1.081,0.985,0.605,14.59,-2.99,-126.31,17.7
"2420005","2420","24",6.85502684116364,193.381454467773,6.75304431991242,3.65549252523862,192.800422210814,196.727641223169,1.015,1.875,1.113,0.1,3.2,0.7,43.5,1.003,0.983,0.604,0.58,-3.35,-126.67,17.3
"2420010","2420","24",6.5763191810021,192.22373845027,6.75304431991242,3.65549252523862,192.800422210814,196.727641223169,0.974,1.799,1.068,-0.18,2.92,0.42,40.2,0.997,0.977,0.601,-0.58,-4.5,-127.83,16.5
"2420015","2420","24",6.83854734897614,193.648790359497,6.75304431991242,3.65549252523862,192.800422210814,196.727641223169,1.013,1.871,1.111,0.09,3.18,0.68,43.3,1.004,0.984,0.605,0.85,-3.08,-126.41,17.6
"2420020","2420","24",6.6887777192252,192.283564976283,6.75304431991242,3.65549252523862,192.800422210814,196.727641223169,0.99,1.83,1.086,-0.06,3.03,0.53,41.4,0.997,0.977,0.601,-0.52,-4.44,-127.77,16.5
"2422025","2422","24",4.35405421901394,176.458689509211,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.149,1.191,0.707,0.57,0.7,-1.8,14.2,1.015,0.897,0.551,2.52,-20.27,-143.6,9.1
"2422030","2422","24",5.64488887786865,185.66667175293,3.78881095848815,3.65549252523862,173.933733389359,196.727641223169,1.49,1.544,0.917,1.86,1.99,-0.51,29,1.067,0.944,0.58,11.73,-11.06,-134.39,12.8
"2453020","2453","24",6.70440274477005,215.740322113037,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1,1.834,1.089,0,3.05,0.55,41.7,1.001,1.097,0.674,0.13,19.01,-104.31,29.2
"2453025","2453","24",6.82522916793823,216.753092765808,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.018,1.867,1.108,0.12,3.17,0.67,43.1,1.005,1.102,0.677,1.14,20.03,-103.3,29.7
"2453032","2453","24",7.10332685358384,218.793294570025,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.059,1.943,1.154,0.4,3.45,0.95,45.8,1.015,1.112,0.684,3.18,22.07,-101.26,30.7
"2453040","2453","24",7.15933333910429,219.145573542668,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.068,1.959,1.163,0.45,3.5,1,46.4,1.016,1.114,0.685,3.53,22.42,-100.91,30.9
"2453050","2453","24",6.82955551147461,217.119354248047,6.70557517288578,3.65549252523862,215.615239707564,196.727641223169,1.018,1.868,1.109,0.12,3.17,0.67,43.1,1.007,1.104,0.678,1.5,20.39,-102.93,29.8
"2451045","2451","24",5.60254327456156,207.783871968587,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.157,1.533,0.91,0.76,1.95,-0.55,28.2,1.021,1.056,0.649,4.27,11.06,-112.27,25.2
"2451050","2451","24",5.13139266967773,204.275842285156,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.06,1.404,0.833,0.29,1.48,-1.03,21.7,1.004,1.038,0.638,0.77,7.55,-115.78,23.6
"2451060","2451","24",5.03572229905562,203.724241083319,4.84258784979621,3.65549252523862,203.509725238644,196.727641223169,1.04,1.378,0.818,0.19,1.38,-1.12,20.7,1.001,1.036,0.637,0.21,7,-116.33,23.3
"2419070","2419","24",5.15885182221731,180.715412139893,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.065,1.411,0.838,0.31,1.5,-1,22,1.009,0.919,0.565,1.56,-16.01,-139.34,10.8
"2419075","2419","24",5.6296984354655,185.260521298363,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.162,1.54,0.914,0.78,1.97,-0.53,28.6,1.034,0.942,0.579,6.11,-11.47,-134.79,12.6
"2431050","2431","24",4.45102863311768,165.697853088379,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,1.098,1.218,0.723,0.4,0.8,-1.71,15,1,0.842,0.518,-0.01,-31.03,-154.36,5.8
"2431056","2431","24",3.95963327373777,164.916570935931,4.05312521251456,3.65549252523862,165.711902745752,196.727641223169,0.977,1.083,0.643,-0.09,0.3,-2.2,11.2,0.995,0.838,0.515,-0.8,-31.81,-155.14,5.4
"2419082","2419","24",5.49263492652348,186.651497432164,4.84478596824477,3.65549252523862,179.15408550942,196.727641223169,1.134,1.503,0.892,0.65,1.84,-0.66,26.5,1.042,0.949,0.583,7.5,-10.08,-133.4,13.4
"2429045","2429","24",4.07053391686801,169.548084127492,3.91720659945714,3.65549252523862,167.087782576969,196.727641223169,1.039,1.114,0.661,0.15,0.42,-2.09,12,1.015,0.862,0.53,2.46,-27.18,-150.51,7.1
"2454090","2454","24",6.85329631169637,213.711182657878,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.982,1.875,1.113,-0.13,3.2,0.7,43.4,0.996,1.086,0.668,-0.86,16.98,-106.34,28.3
"2454095","2454","24",6.45117902755737,208.198569403754,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.924,1.765,1.048,-0.53,2.8,0.29,38.4,0.97,1.058,0.651,-6.37,11.47,-111.86,25.5
"2454100","2454","24",6.73743438720703,213.63313778964,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,0.965,1.843,1.094,-0.24,3.08,0.58,42.2,0.996,1.086,0.667,-0.94,16.91,-106.42,28.2
"2454105","2454","24",7.08990468297686,217.415207999093,6.98053316095304,3.65549252523862,214.569851421055,196.727641223169,1.016,1.94,1.151,0.11,3.43,0.93,45.6,1.013,1.105,0.679,2.85,20.69,-102.64,30
