"CSDUID","CDUID","PRUID","area_km2","tx30_2025","tx30_2050","tx30_change","tx30_extrapolated","tx30_2025_cd_mean","tx30_2050_cd_mean","tx30_change_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx30_change_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx30_change_pctile_national","tx30_2025_diff_cd","tx30_2050_diff_cd","tx30_change_diff_cd","tx30_2025_diff_pr","tx30_2050_diff_pr","tx30_change_diff_pr","tx30_2025_diff_national","tx30_2050_diff_national","tx30_change_diff_national"
"4807049","4807","48",4245.72680039002,18.0194174757282,23.1359223300971,5.1,FALSE,18.4145041902567,23.6048882520163,5.16833818381206,8.36137326341029,12.2641028840642,3.89529933399729,77,66,41,-0.4,-0.5,-0.1,9.7,10.9,1.2,15.6,19.4,3.8
"4807051","4807","48",2.2361315197158,21,25,4,FALSE,18.4145041902567,23.6048882520163,5.16833818381206,8.36137326341029,12.2641028840642,3.89529933399729,84.1,69.4,31.5,2.6,1.4,-1.2,12.6,12.7,0.1,18.6,21.2,2.7
"4807052","4807","48",2.02577996803884,20,24,4,FALSE,18.4145041902567,23.6048882520163,5.16833818381206,8.36137326341029,12.2641028840642,3.89529933399729,82.3,67.5,31.5,1.6,0.4,-1.2,11.6,11.7,0.1,17.6,20.2,2.7
"4714841","4714","47",60.3709380891154,10,20.3333333333333,10.3,FALSE,12.7571044386038,19.6168117552684,6.84814832403121,13.579379603014,19.5797131677624,5.99856635388725,51.9,60,76.9,-2.8,0.7,3.5,-3.6,0.8,4.3,7.6,16.5,9
"4714842","4714","47",35.2658021658134,12.6666666666667,20,7.3,FALSE,12.7571044386038,19.6168117552684,6.84814832403121,13.579379603014,19.5797131677624,5.99856635388725,61.6,58.9,57.5,-0.1,0.4,0.5,-0.9,0.4,1.3,10.2,16.2,6
"4714843","4714","47",72.2386276902437,10.125,19.75,9.6,FALSE,12.7571044386038,19.6168117552684,6.84814832403121,13.579379603014,19.5797131677624,5.99856635388725,52.8,58.2,73.3,-2.6,0.1,2.8,-3.5,0.2,3.6,7.7,16,8.3
"4714845","4714","47",8.22340012079524,18,24,6,FALSE,12.7571044386038,19.6168117552684,6.84814832403121,13.579379603014,19.5797131677624,5.99856635388725,76.4,67.5,47.5,5.2,4.4,-0.8,4.4,4.4,0,15.6,20.2,4.7
"4714846","4714","47",13.5998899005232,15,19.75,4.8,FALSE,12.7571044386038,19.6168117552684,6.84814832403121,13.579379603014,19.5797131677624,5.99856635388725,67.3,58.2,37.2,2.2,0.1,-2,1.4,0.2,-1.2,12.6,16,3.5
"3560077","3560","35",8.58982269301556,9,13,4,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,48,42.1,31.5,4.2,5.1,0.9,1.2,0.9,-0.3,6.6,9.2,2.7
"3560078","3560","35",43.1800274435797,0,1,1,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,4.8,10,13.5,-4.8,-6.9,-2.1,-7.8,-11.1,-3.3,-2.4,-2.8,-0.3
"3560079","3560","35",542.332656697465,3.47619047619048,6.38095238095238,2.9,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,24.2,22.7,23.7,-1.3,-1.5,-0.2,-4.3,-5.7,-1.4,1,2.6,1.6
"3560063","3560","35",5.01712615247806,14,22,8,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,64.8,63.3,62.3,9.2,14.1,4.9,6.2,9.9,3.7,11.6,18.2,6.7
"3560064","3560","35",1.84822821092388,15,22,7,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,67.3,63.3,55,10.2,14.1,3.9,7.2,9.9,2.7,12.6,18.2,5.7
"3560065","3560","35",12.4326547163874,15.25,25,9.8,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,68.5,69.4,73.9,10.4,17.1,6.7,7.5,12.9,5.5,12.8,21.2,8.5
"3560066","3560","35",19.9766770990593,13.5,23.5,10,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,63.6,66.5,75.1,8.7,15.6,6.9,5.7,11.4,5.7,11.1,19.7,8.7
"4805018","4805","48",28.1581834623645,18,26,8,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,76.4,71,62.3,-5.7,-4.6,1.1,9.6,13.7,4.1,15.6,22.2,6.7
"4716029","4716","47",36.0684672819005,19.6,25.8,6.2,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,81.2,70.6,49.7,8.2,7.2,-1,6,6.2,0.2,17.2,22,4.9
"4805046","4805","48",2.55077232692393,18.5,24,5.5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,78.1,67.5,43.5,-5.2,-6.6,-1.4,10.1,11.7,1.6,16.1,20.2,4.2
"4805048","4805","48",6.70127459891504,20,25,5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,82.3,69.4,39.4,-3.7,-5.6,-1.9,11.6,12.7,1.1,17.6,21.2,3.7
"4805049","4805","48",2.76574655969644,19.5,24.5,5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,80.9,68.6,39.4,-4.2,-6.1,-1.9,11.1,12.2,1.1,17.1,20.7,3.7
"4805802","4805","48",733.20358367313,26.8387096774194,33.258064516129,6.4,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,90.5,84.8,50.7,3.2,2.7,-0.5,18.5,21,2.5,24.4,29.5,5.1
"4806001","4806","48",3662.42830688191,11.3529411764706,18.5196078431373,7.2,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,56.8,55.8,56.9,0.4,1.2,0.8,3,6.3,3.3,8.9,14.7,5.9
"4812022","4812","48",3572.73749108213,6.46601941747573,12.9223300970874,6.5,FALSE,5.5384942830512,11.048698838293,5.53417235076947,8.36137326341029,12.2641028840642,3.89529933399729,37.3,41.6,51.5,0.9,1.9,1,-1.9,0.7,2.6,4,9.1,5.2
"4812024","4812","48",0.959939747353298,6,13,7,FALSE,5.5384942830512,11.048698838293,5.53417235076947,8.36137326341029,12.2641028840642,3.89529933399729,35.2,42.1,55,0.5,2,1.5,-2.4,0.7,3.1,3.6,9.2,5.7
"4812026","4812","48",0.592963215456101,7,15,8,FALSE,5.5384942830512,11.048698838293,5.53417235076947,8.36137326341029,12.2641028840642,3.89529933399729,39.9,46.3,62.3,1.5,4,2.5,-1.4,2.7,4.1,4.6,11.2,6.7
"4812029","4812","48",4.24098720169427,7,15,8,FALSE,5.5384942830512,11.048698838293,5.53417235076947,8.36137326341029,12.2641028840642,3.89529933399729,39.9,46.3,62.3,1.5,4,2.5,-1.4,2.7,4.1,4.6,11.2,6.7
"4812037","4812","48",13618.7124103065,4.13864306784661,8.90265486725664,4.8,FALSE,5.5384942830512,11.048698838293,5.53417235076947,8.36137326341029,12.2641028840642,3.89529933399729,27.6,30.4,37.2,-1.4,-2.1,-0.7,-4.2,-3.4,0.9,1.7,5.1,3.5
"4718023","4718","47",7.90895383575218,9,13,4,FALSE,4.30610507743881,6.71038502478717,2.40285037630977,13.579379603014,19.5797131677624,5.99856635388725,48,42.1,31.5,4.7,6.3,1.6,-4.6,-6.6,-2,6.6,9.2,2.7
"3538030","3538","35",340.775348950099,34.25,42.5,8.2,FALSE,35.3510464201437,43.2509329743496,7.87835413763881,7.77143101851615,12.0957961451014,4.3127750792258,96.7,94.8,64.2,-1.1,-0.8,0.3,26.5,30.4,3.9,31.8,38.7,6.9
"3551045","3551","35",33.7314402794031,3.25,6.25,3,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,23.4,22.4,25.1,0.2,0.6,0.4,-4.5,-5.8,-1.3,0.8,2.5,1.7
"3551094","3551","35",418.970320305175,3.3125,6.1875,2.9,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,23.7,22.3,23.7,0.3,0.5,0.3,-4.5,-5.9,-1.4,0.9,2.4,1.6
"3551100","3551","35",5.46726234486602,4,7,3,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,26.7,24.4,25.1,0.9,1.3,0.4,-3.8,-5.1,-1.3,1.6,3.2,1.7
"5947806","5947","59",1.1335564391142,0,0,0,FALSE,0,0,0,2.10025303262589,3.54620247469099,1.44318936152802,4.8,3.9,4.7,0,0,0,-2.1,-3.5,-1.4,-2.4,-3.8,-1.3
"5947807","5947","59",15.5760993436968,0,0,0,FALSE,0,0,0,2.10025303262589,3.54620247469099,1.44318936152802,4.8,3.9,4.7,0,0,0,-2.1,-3.5,-1.4,-2.4,-3.8,-1.3
"5947809","5947","59",110.60675188567,0,0,0,FALSE,0,0,0,2.10025303262589,3.54620247469099,1.44318936152802,4.8,3.9,4.7,0,0,0,-2.1,-3.5,-1.4,-2.4,-3.8,-1.3
"5947810","5947","59",33.6204247070174,0,0,0,FALSE,0,0,0,2.10025303262589,3.54620247469099,1.44318936152802,4.8,3.9,4.7,0,0,0,-2.1,-3.5,-1.4,-2.4,-3.8,-1.3
"5947823","5947","59",0.637895145767306,0,0,0,FALSE,0,0,0,2.10025303262589,3.54620247469099,1.44318936152802,4.8,3.9,4.7,0,0,0,-2.1,-3.5,-1.4,-2.4,-3.8,-1.3
"5951013","5951","59",24.5437129761687,2.25,3.75,1.5,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,17.4,15.5,15.8,1,2,1,0.1,0.2,0.1,-0.2,0,0.2
"5951015","5951","59",27068.9593986921,0.755485893416928,1.52037617554859,0.8,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,11.5,11.1,12.2,-0.5,-0.3,0.3,-1.3,-2,-0.6,-1.7,-2.3,-0.5
"5951017","5951","59",4695.47059505539,2.65454545454545,3.98181818181818,1.3,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,19,15.8,15,1.4,2.2,0.8,0.6,0.4,-0.1,0.2,0.2,0
"5951019","5951","59",5552.47127754972,4.8,5.68275862068965,0.9,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,29.9,20.6,12.4,3.5,3.9,0.4,2.7,2.1,-0.5,2.4,1.9,-0.4
"5951022","5951","59",7.00923867012368,2.2,3.2,1,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,17.2,14.7,13.5,0.9,1.4,0.5,0.1,-0.3,-0.4,-0.2,-0.6,-0.3
"5951028","5951","59",3815.92422141107,1.08411214953271,1.63551401869159,0.6,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,13.1,11.3,11.6,-0.2,-0.1,0.1,-1,-1.9,-0.8,-1.3,-2.1,-0.7
"5951031","5951","59",17660.3039691606,0.776942355889724,1.03007518796992,0.3,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,11.5,10.5,10.3,-0.5,-0.7,-0.2,-1.3,-2.5,-1.1,-1.7,-2.8,-1
"5951840","5951","59",0.66126540151192,3,4,1,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,21.5,16.2,13.5,1.7,2.2,0.5,0.9,0.5,-0.4,0.6,0.2,-0.3
"4805019","4805","48",0.72820650822798,25,31,6,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,88.8,79.1,47.5,1.3,0.4,-0.9,16.6,18.7,2.1,22.6,27.2,4.7
"4805021","4805","48",2.00890865730057,24,30,6,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,87.6,77,47.5,0.3,-0.6,-0.9,15.6,17.7,2.1,21.6,26.2,4.7
"4805022","4805","48",1.15163245651095,26,31,5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,89.8,79.1,39.4,2.3,0.4,-1.9,17.6,18.7,1.1,23.6,27.2,3.7
"4805026","4805","48",111.032524152345,28.375,33.5,5.1,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,92,85,41,4.7,2.9,-1.8,20,21.2,1.2,25.9,29.7,3.8
"4805031","4805","48",2598.73130225398,22.530303030303,28.6212121212121,6.1,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,86.1,74.6,49.2,-1.2,-2,-0.8,14.2,16.4,2.2,20.1,24.8,4.8
"4805034","4805","48",1.3256482791393,20,26,6,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,82.3,71,47.5,-3.7,-4.6,-0.9,11.6,13.7,2.1,17.6,22.2,4.7
"4805036","4805","48",2.63967135511391,26,32,6,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,89.8,81.9,47.5,2.3,1.4,-0.9,17.6,19.7,2.1,23.6,28.2,4.7
"4805041","4805","48",3394.43627569235,20.7176470588235,25.8705882352941,5.2,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,83.7,70.6,41.6,-3,-4.7,-1.7,12.4,13.6,1.3,18.3,22.1,3.9
"4805042","4805","48",2.04191728328825,25.5,31,5.5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,89.2,79.1,43.5,1.8,0.4,-1.4,17.1,18.7,1.6,23.1,27.2,4.2
"4805044","4805","48",2.61555002533402,18.75,25.25,6.5,FALSE,23.6847756438161,30.6042789593345,6.90895220912785,8.36137326341029,12.2641028840642,3.89529933399729,78.7,69.9,51.5,-4.9,-5.4,-0.4,10.4,13,2.6,16.3,21.5,5.2
"4819009","4819","48",5.34136879884761,5,6.5,1.5,FALSE,5.39876856477721,7.60759094918368,2.21047124353967,8.36137326341029,12.2641028840642,3.89529933399729,31.1,23,15.8,-0.4,-1.1,-0.7,-3.4,-5.8,-2.4,2.6,2.7,0.2
"4716059","4716","47",1.02284993264233,12,19,7,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,59.3,56.9,55,0.6,0.4,-0.2,-1.6,-0.6,1,9.6,15.2,5.7
"4718028","4718","47",5.00584869429593,7.66666666666667,12,4.3,FALSE,4.30610507743881,6.71038502478717,2.40285037630977,13.579379603014,19.5797131677624,5.99856635388725,42.2,39.5,34,3.4,5.3,1.9,-5.9,-7.6,-1.7,5.2,8.2,3
"4718030","4718","47",6.24319619194194,7.5,12,4.5,FALSE,4.30610507743881,6.71038502478717,2.40285037630977,13.579379603014,19.5797131677624,5.99856635388725,41.8,39.5,35.4,3.2,5.3,2.1,-6.1,-7.6,-1.5,5.1,8.2,3.2
"4718033","4718","47",15.8020529135147,7.66666666666667,11.6666666666667,4,FALSE,4.30610507743881,6.71038502478717,2.40285037630977,13.579379603014,19.5797131677624,5.99856635388725,42.2,38.5,31.5,3.4,5,1.6,-5.9,-7.9,-2,5.2,7.9,2.7
"3551042","3551","35",20.6982359708992,2.66666666666667,5.33333333333333,2.7,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,19.1,19.5,22.9,-0.4,-0.4,0.1,-5.1,-6.8,-1.6,0.2,1.5,1.4
"3551043","3551","35",412.80050023912,2.11764705882353,4,1.9,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,17.1,16.2,17.6,-0.9,-1.7,-0.7,-5.7,-8.1,-2.4,-0.3,0.2,0.6
"3551044","3551","35",20.1674503128913,3.66666666666667,7,3.3,FALSE,3.05151698840405,5.68376978507651,2.62900811369292,7.77143101851615,12.0957961451014,4.3127750792258,25.2,24.4,27.5,0.6,1.3,0.7,-4.1,-5.1,-1,1.2,3.2,2
"3557019","3557","35",385.421987362075,6.4375,11.375,4.9,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,37.2,37.8,37.9,1.5,3,1.5,-1.3,-0.7,0.6,4,7.6,3.6
"4602032","4602","46",668.882564295,29.2,42.85,13.7,FALSE,27.2435646770059,39.8085317351277,12.5779591455025,7.08685808444836,11.085352408936,3.97921033378658,92.7,95,94.6,2,3,1.1,22.1,31.8,9.7,26.8,39.1,12.4
"4602037","4602","46",2.60371692258319,28,42.5,14.5,FALSE,27.2435646770059,39.8085317351277,12.5779591455025,7.08685808444836,11.085352408936,3.97921033378658,91.6,94.8,97.6,0.8,2.7,1.9,20.9,31.4,10.5,25.6,38.7,13.2
"4601035","4601","46",1162.77271935925,24.34375,36.03125,11.7,FALSE,18.1331586648036,27.2106539479073,9.0672437105363,7.08685808444836,11.085352408936,3.97921033378658,88.1,88.2,82.8,6.2,8.8,2.6,17.3,24.9,7.7,21.9,32.2,10.4
"4601039","4601","46",2453.65752490065,19.5084745762712,28.7457627118644,9.2,FALSE,18.1331586648036,27.2106539479073,9.0672437105363,7.08685808444836,11.085352408936,3.97921033378658,81.1,74.7,71.3,1.4,1.5,0.1,12.4,17.7,5.2,17.1,25,7.9
"4716043","4716","47",0.706180865662634,12.5,19.5,7,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,61,57.8,55,1.1,0.9,-0.2,-1.1,-0.1,1,10.1,15.7,5.7
"4716044","4716","47",0.71111695793426,15.5,23.5,8,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,69,66.5,62.3,4.1,4.9,0.8,1.9,3.9,2,13.1,19.7,6.7
"5951844","5951","59",0.191427782995163,3,4,1,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,21.5,16.2,13.5,1.7,2.2,0.5,0.9,0.5,-0.4,0.6,0.2,-0.3
"5951845","5951","59",1.80737024197199,3,3,0,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,21.5,14.2,4.7,1.7,1.2,-0.5,0.9,-0.5,-1.4,0.6,-0.8,-1.3
"5951846","5951","59",3.97999248648758,4,3.5,-0.5,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,26.7,15.2,0.3,2.7,1.7,-1,1.9,0,-1.9,1.6,-0.3,-1.8
"5951847","5951","59",0.0246977119004449,2,2,0,FALSE,1.26431711556614,1.77208305359036,0.540061045143037,2.10025303262589,3.54620247469099,1.44318936152802,16,12,4.7,0.7,0.2,-0.5,-0.1,-1.5,-1.4,-0.4,-1.8,-1.3
"4716869","4716","47",56.355587221967,17.1,26.1,9,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,74.1,71.3,69.5,5.7,7.5,1.8,3.5,6.5,3,14.7,22.3,7.7
"4710836","4710","47",0.662505253379459,15,28,13,FALSE,14.7131066650333,26.9517068473445,12.2475357218443,13.579379603014,19.5797131677624,5.99856635388725,67.3,73.8,91.4,0.3,1,0.8,1.4,8.4,7,12.6,24.2,11.7
"4707032","4707","47",847.804723616565,32.3913043478261,41.2608695652174,8.9,FALSE,31.2705741170893,40.5307999623134,9.26434502072295,13.579379603014,19.5797131677624,5.99856635388725,95.2,93.8,68,1.1,0.7,-0.4,18.8,21.7,2.9,30,37.5,7.6
"4716060","4716","47",0.761078710500256,12,19,7,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,59.3,56.9,55,0.6,0.4,-0.2,-1.6,-0.6,1,9.6,15.2,5.7
"4716061","4716","47",1.0067095892236,8,14,6,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,43.8,44.4,47.5,-3.4,-4.6,-1.2,-5.6,-5.6,0,5.6,10.2,4.7
"4716062","4716","47",1267.41144809864,7.88235294117647,16.5,8.6,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,42.8,50,66.7,-3.5,-2.1,1.4,-5.7,-3.1,2.6,5.5,12.7,7.3
"4716063","4716","47",0.657488623655269,8,17,9,FALSE,11.4254993302303,18.6043326679574,7.17162549634604,13.579379603014,19.5797131677624,5.99856635388725,43.8,51.9,69.5,-3.4,-1.6,1.8,-5.6,-2.6,3,5.6,13.2,7.7
"4806803","4806","48",17.3530550148946,5,10,5,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,31.1,33.7,39.4,-5.9,-7.3,-1.4,-3.4,-2.3,1.1,2.6,6.2,3.7
"3557004","3557","35",221.550185636512,5.7,9.5,3.8,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,33.6,32.3,29.8,0.7,1.1,0.4,-2.1,-2.6,-0.5,3.3,5.7,2.5
"3557006","3557","35",3.1100096949203,5.5,10.5,5,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,33.1,35,39.4,0.5,2.1,1.6,-2.3,-1.6,0.7,3.1,6.7,3.7
"3557008","3557","35",160.639121207058,6,10.2857142857143,4.3,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,35.2,34.6,34,1,1.9,0.9,-1.8,-1.8,0,3.6,6.5,3
"3557021","3557","35",13.0207639842878,6,12,6,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,35.2,39.5,47.5,1,3.6,2.6,-1.8,-0.1,1.7,3.6,8.2,4.7
"3557026","3557","35",9.58416396852607,6,11.25,5.2,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,35.2,37.4,41.6,1,2.9,1.8,-1.8,-0.8,0.9,3.6,7.5,3.9
"3557028","3557","35",4.45924115066531,6,11,5,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,35.2,36.5,39.4,1,2.6,1.6,-1.8,-1.1,0.7,3.6,7.2,3.7
"3557035","3557","35",1497.26478974411,5.81081081081081,9.75675675675676,3.9,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,34,32.8,30.2,0.9,1.4,0.5,-2,-2.3,-0.4,3.4,6,2.6
"3557038","3557","35",982.986961298562,6.23076923076923,10.3076923076923,4.1,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,36.5,34.7,32.8,1.3,1.9,0.7,-1.5,-1.8,-0.2,3.8,6.5,2.8
"3557039","3557","35",251.769443921989,6.58333333333333,13,6.4,FALSE,4.95147306132808,8.37332878676784,3.41893993015586,7.77143101851615,12.0957961451014,4.3127750792258,38.1,42.1,50.7,1.6,4.6,3,-1.2,0.9,2.1,4.2,9.2,5.1
"3560088","3560","35",27.9965867645774,2,4,2,FALSE,4.82474307536598,7.92759731877475,3.06089797967387,7.77143101851615,12.0957961451014,4.3127750792258,16,16.2,18.9,-2.8,-3.9,-1.1,-5.8,-8.1,-2.3,-0.4,0.2,0.7
"4806019","4806","48",32.0668633454213,7.33333333333333,14,6.7,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,41.3,44.4,52.6,-3.6,-3.3,0.3,-1,1.7,2.8,4.9,10.2,5.4
"4806021","4806","48",85.3568290297422,10.6,16.4,5.8,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,54,49.7,45.4,-0.3,-0.9,-0.6,2.2,4.1,1.9,8.2,12.6,4.5
"4806022","4806","48",3.3176969952157,17.5,25.5,8,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,75,70.3,62.3,6.6,8.2,1.6,9.1,13.2,4.1,15.1,21.7,6.7
"4806024","4806","48",2.88394826838246,18,27,9,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,76.4,72.6,69.5,7.1,9.7,2.6,9.6,14.7,5.1,15.6,23.2,7.7
"4806026","4806","48",11.8532860196801,11.5,16.5,5,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,57.4,50,39.4,0.6,-0.8,-1.4,3.1,4.2,1.1,9.1,12.7,3.7
"4806028","4806","48",3801.20623603038,9.62886597938144,15.1546391752577,5.5,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,50.5,46.8,43.5,-1.3,-2.1,-0.9,1.3,2.9,1.6,7.2,11.4,4.2
"4806029","4806","48",11.1272493640386,11,17,6,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,55.5,51.9,47.5,0.1,-0.3,-0.4,2.6,4.7,2.1,8.6,13.2,4.7
"4806031","4806","48",1.62608951485109,6.5,12.5,6,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,37.6,40.8,47.5,-4.4,-4.8,-0.4,-1.9,0.2,2.1,4.1,8.7,4.7
"4806032","4806","48",15.4023603895757,10,16.5,6.5,FALSE,10.9055458948858,17.2868224282206,6.38255532560477,8.36137326341029,12.2641028840642,3.89529933399729,51.9,50,51.5,-0.9,-0.8,0.1,1.6,4.2,2.6,7.6,12.7,5.2
"4706811","4706","47",22.9505526336993,23.5,36.5,13,FALSE,27.3775283503333,38.5279807234403,11.1596215336991,13.579379603014,19.5797131677624,5.99856635388725,87.1,88.5,91.4,-3.9,-2,1.8,9.9,16.9,7,21.1,32.7,11.7
"4712054","4712","47",901.804763235391,24.2857142857143,35.9642857142857,11.7,FALSE,23.7252975198597,33.935489047423,10.2113520338248,13.579379603014,19.5797131677624,5.99856635388725,88,87.5,82.8,0.6,2,1.5,10.7,16.4,5.7,21.9,32.2,10.4
"4712056","4712","47",3.30900834244161,24.5,36,11.5,FALSE,23.7252975198597,33.935489047423,10.2113520338248,13.579379603014,19.5797131677624,5.99856635388725,88.2,87.9,82,0.8,2.1,1.3,10.9,16.4,5.5,22.1,32.2,10.2
"4712058","4712","47",3.09963957266876,24,36,12,FALSE,23.7252975198597,33.935489047423,10.2113520338248,13.579379603014,19.5797131677624,5.99856635388725,87.6,87.9,84.9,0.3,2.1,1.8,10.4,16.4,6,21.6,32.2,10.7
"4712059","4712","47",1.40679813458635,24,36,12,FALSE,23.7252975198597,33.935489047423,10.2113520338248,13.579379603014,19.5797131677624,5.99856635388725,87.6,87.9,84.9,0.3,2.1,1.8,10.4,16.4,6,21.6,32.2,10.7
