"CSDUID","CDUID","PRUID","area_km2","tx_extrapolated","tx30_2025","tx30_2050","tx35_2025","tx35_2050","wsdi_2025","wsdi_2050","tx30_2025_cd_mean","tx30_2050_cd_mean","tx35_2025_cd_mean","tx35_2050_cd_mean","wsdi_2025_cd_mean","wsdi_2050_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx35_2025_pr_mean","tx35_2050_pr_mean","wsdi_2025_pr_mean","wsdi_2050_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx35_2025_pctile_national","tx35_2050_pctile_national","wsdi_2025_pctile_national","wsdi_2050_pctile_national"
"3547002","3547","35",14.1680423353668,FALSE,25.3333333333333,37.6666666666667,1,3.66666666666667,14.6666666666667,23.6666666666667,19.4813359170034,31.7864122560527,0.298893414998214,1.78299177210822,14.3066577783812,24.5302275640733,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,89.1,89.9,79.6,82.1,23.5,19.5
"3540055","3540","35",180.176848526318,FALSE,17.8,22.9,0,0,14,27.7,20.1278084381708,25.5500533330208,0.0638705391345423,0.505716149361669,14.0628071882698,27.8269637714478,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,75.6,64.9,36,26.3,16.8,36
"4704024","4704","47",2036.76199493309,FALSE,25.72,36.72,2.66,6.82,17.14,34.84,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,89.5,88.7,87.5,90,52.1,69
"4704026","4704","47",2.77240033600875,FALSE,24,36.5,3,7,18,34,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,87.6,88.5,88.5,90.8,57.7,64
"4704028","4704","47",851.495439881538,FALSE,35.1666666666667,44.875,6.20833333333333,13.0416666666667,19.0416666666667,33.375,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,97.2,96.5,96.3,98.5,65.3,59.7
"4704029","4704","47",1.16293314438682,FALSE,38,48,7,16,19,30,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,98.4,98.8,97.2,99.6,63.9,44.5
"4704034","4704","47",847.113403536942,FALSE,31.4166666666667,40.4583333333333,4.79166666666667,8.41666666666667,17.7083333333333,34.875,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,94.5,93,92.6,93,55.3,69.1
"4704036","4704","47",4.79859593222228,FALSE,31.5,40,5,8,14,34,31.9911561963296,41.7641940447352,5.0096517650151,10.7590926266353,16.1294654197834,34.9173128652636,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,94.6,92.5,93.2,92.4,16.8,64
"4705018","4705","47",848.179200913647,FALSE,20.25,32.2083333333333,2.79166666666667,3.95833333333333,18.4166666666667,34.375,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,83.1,82.7,87.7,82.5,60.6,66.7
"4705019","4705","47",1.3824445457214,FALSE,20.5,30,2,4,23,34,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,83.4,77,85,83.5,88.6,64
"4705021","4705","47",1.37093467911178,FALSE,19,34,3,4,15,34,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,79.4,85.7,88.5,83.5,28.7,64
"4705024","4705","47",5.83707526976377,FALSE,20.5,35,4,5,15,34,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,83.4,86.6,91.1,86.5,28.7,64
"4705027","4705","47",776.747891971889,FALSE,19.9230769230769,33.6538461538462,3.30769230769231,4.69230769230769,15.0769230769231,34.8076923076923,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,81.8,85.2,89.5,85.6,31.4,68.8
"4705028","4705","47",856.379415582763,FALSE,18.1481481481481,31,2.88888888888889,3.88888888888889,17.0740740740741,33.4444444444444,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,77.2,79.1,87.8,82.4,51.8,60
"4705029","4705","47",3.14895258816217,FALSE,19,32.5,3.5,5,15,32,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,79.4,83.3,89.9,86.5,28.7,52.3
"4705031","4705","47",2.9504368976913,FALSE,17.5,30.5,3,4,18,33,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,75,77.9,88.5,83.5,57.7,57.5
"4705033","4705","47",610.031985037636,FALSE,17.5,30.7272727272727,2.72727272727273,4.22727272727273,19.4090909090909,35.8181818181818,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,75,78.4,87.6,84.7,66.5,74.7
"4705037","4705","47",760.63960322491,FALSE,19.2,33.6666666666667,2.9,4.7,19.0666666666667,37.3,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,80.1,85.2,87.8,85.6,65.3,82.1
"4705038","4705","47",2.4265889422844,FALSE,19,34,3,5,18,38,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,79.4,85.7,88.5,86.5,57.7,84.8
"4705041","4705","47",685.512867403743,FALSE,19.1428571428571,34.1785714285714,2.89285714285714,4.75,19.2857142857143,34.8571428571429,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,79.9,86,87.8,85.7,66.1,69
"4705042","4705","47",0.840141274966902,FALSE,20,35,3,5,18,38,18.1824824459092,32.0147197999778,2.41977803935777,3.98978781844971,18.4425907381156,35.0676711708134,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,82.3,86.6,88.5,86.5,57.7,84.8
"4619051","4619","46",20.71996898484,FALSE,7,8,0,0,18.25,34.5,8.72573256035914,13.0550009854534,0.0460321080738626,0.413468951687503,19.9248958438972,34.6541697808499,7.08685808444836,11.085352408936,0.387589039548253,0.730682868363959,18.9286042995635,30.9463297084857,39.9,27.9,36,26.3,59.9,67.4
"4620066","4620","46",2699.08491245176,FALSE,7.68571428571429,14.8571428571429,0,0.457142857142857,17.2571428571429,32.7142857142857,10.1926788957401,18.1014642757398,0.131187792195383,0.821512200737935,18.3364273338117,33.5894716384051,7.08685808444836,11.085352408936,0.387589039548253,0.730682868363959,18.9286042995635,30.9463297084857,42.3,45.9,36,56.5,53,55.5
"4620069","4620","46",1850.56520508262,FALSE,6.28,13.26,0.02,0.12,17.94,36.54,10.1926788957401,18.1014642757398,0.131187792195383,0.821512200737935,18.3364273338117,33.5894716384051,7.08685808444836,11.085352408936,0.387589039548253,0.730682868363959,18.9286042995635,30.9463297084857,36.8,42.7,72.2,53.6,56.1,78.5
"2480060","2480","24",66.0225025680663,FALSE,18.25,30.75,0,2,14.75,31.75,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,77.4,78.5,36,73.6,24.4,50.7
"3540063","3540","35",632.433885559325,FALSE,16.3157894736842,21.5263157894737,0,0.263157894736842,13.8947368421053,27.6842105263158,20.1278084381708,25.5500533330208,0.0638705391345423,0.505716149361669,14.0628071882698,27.8269637714478,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,71.7,62.4,36,55.1,15.2,35.9
"3542045","3542","35",825.540596226763,FALSE,12.6538461538462,18.0384615384615,0,0.230769230769231,13.8076923076923,24.8846153846154,12.0071208416279,17.8127333596495,0,0.039707978028266,14.224973901353,26.3295199615798,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,61.6,54.8,36,54.8,14.8,24.3
"4717034","4717","47",3.16248227647913,FALSE,12,19,0,2,22,38,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,59.3,56.9,36,73.6,83.4,84.8
"4717028","4717","47",984.275182194014,FALSE,14,19.6969696969697,0,1.96969696969697,20.8484848484848,34.3939393939394,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,64.8,58.1,36,71.1,75.4,66.8
"4717029","4717","47",18.6061908521329,FALSE,13.75,20,0,2,22,33.5,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,63.9,58.9,36,73.6,83.4,60.5
"4717032","4717","47",1956.79300509919,FALSE,11.3166666666667,17.9166666666667,0,1.51666666666667,21.6833333333333,36.3666666666667,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,56.6,54.1,36,69.1,81.5,77.9
"4717036","4717","47",2.20291520084011,FALSE,9,16,0,1,23,38,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,48,48.7,36,63.2,88.6,84.8
"4717039","4717","47",0.680975562522765,FALSE,12.5,20,0,2,22.5,33.5,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,61,58.9,36,73.6,86.1,60.5
"2480015","2480","24",282.21500075576,FALSE,11.4615384615385,22.6153846153846,0,1.15384615384615,17.0769230769231,32.8461538461538,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,57.1,64.6,36,66.4,51.9,55.8
"2484005","2484","24",236.703423715265,FALSE,22.8181818181818,35.0909090909091,0.363636363636364,2.72727272727273,14.9090909090909,26.7272727272727,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,86.3,86.9,74.7,78.3,25.9,31.6
"2484010","2484","24",5.38368121940893,FALSE,22,36,0.5,2,15,28.5,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,85.4,87.9,75.7,73.6,28.7,39.1
"2484015","2484","24",347.174386438597,FALSE,23.0833333333333,36.0833333333333,0.5,2.41666666666667,14.9230769230769,26.0769230769231,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,86.8,88.2,75.7,77.4,25.9,29.3
"2484020","2484","24",5.62840539646424,FALSE,24.75,38.25,0.75,3,14.5,23.75,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,88.4,90.9,76.9,79.8,21.7,19.9
"2480045","2480","24",51.494049507724,FALSE,16.5,31.75,0,2,15,29.75,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,72.1,81,36,73.6,28.7,43.4
"2480050","2480","24",7.36011555522628,FALSE,18.5,31.5,0,2,15.25,30.25,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,78.1,80.7,36,73.6,32.9,45.5
"2484035","2484","24",146.583049068759,FALSE,23.625,37.875,1,2.5,15,22,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,87.2,90.1,79.6,77.7,28.7,14.3
"2484040","2484","24",213.564938943298,FALSE,20.6666666666667,33.4166666666667,0.5,2,15.5,23,13.7833616968094,21.9340177528795,0.0868983241911254,0.720085852516234,14.9608359069848,23.5676394386477,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,83.6,84.9,75.7,73.6,35.8,17.2
"2480065","2480","24",77.469168736462,FALSE,14,25.5,0,1.5,15,33.25,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,64.8,70.3,36,68.7,28.7,59.3
"2480070","2480","24",87.1628092995412,FALSE,14.6666666666667,26.5,0,1.5,15.1666666666667,32.3333333333333,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,66.3,71.7,36,68.7,32.1,53.9
"2480078","2480","24",135.48669856399,FALSE,12.1428571428571,21.5714285714286,0,1,15.5714285714286,30.7142857142857,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,60.1,62.5,36,63.2,36.7,46.7
"2480085","2480","24",318.739707947026,FALSE,11.3076923076923,19.8461538461538,0,0.692307692307692,15.0769230769231,29.9230769230769,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,56.6,58.3,36,58.3,31.4,43.8
"2480087","2480","24",117.29841718453,FALSE,13.25,22.625,0,0.875,15,30.375,11.6682493984383,20.8769699483661,0,0.786069113453424,16.134882871193,30.0987399780002,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,63.1,64.6,36,59.7,28.7,45.7
"4715006","4715","47",0.971427564504137,FALSE,15,22,0,2,24,34,15.0288166404233,22.3417767135752,0.616718564126392,2.57961800292534,22.1320110360539,36.1361449869607,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,67.3,63.3,36,73.6,92.7,64
"4710845","4710","47",0.647950254721709,FALSE,15,28,1,4,13,33,14.7131066650333,26.9517068473445,1.25021269086215,3.42793965158061,17.109670096409,34.0170205101641,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,67.3,73.8,79.6,83.5,10.1,57.5
"5949816","5949","59",19.5404630971583,FALSE,3.75,4,0,0,20.5,35.25,0.360151063282091,0.467349307784813,0,0,21.0246775730468,36.9083789136363,2.10025303262589,3.54620247469099,0.0659266509966861,0.189077051484451,21.2618811805786,35.7046458987403,25.5,16.2,36,26.3,73.7,72.9
"4711044","4711","47",2.63924097262667,FALSE,22.5,35.5,2.5,7,23,36,22.2307279607057,34.5815374375746,3.70645840361714,7.01537479308508,18.2656405022293,33.4570746134776,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,86,87.2,87.2,90.8,88.6,76.2
"4717041","4717","47",1.53933039412069,FALSE,13,20,0,2,23,33,10.2646960695103,17.0896743713321,0.0638627352005156,1.10834835833759,21.3502489031525,36.5188480318527,13.579379603014,19.5797131677624,1.72474091297349,3.23540367084531,18.745687814223,31.8246524124379,62.6,58.9,36,73.6,88.6,57.5
"4802038","4802","48",0.611422041746117,FALSE,32,40,4,9,16,34.5,32.1601853928237,42.2601707725779,3.29792928475232,8.52383613267082,16.0324652361924,34.8755660168738,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,95,92.5,91.1,93.9,41.5,67.4
"4802039","4802","48",5.00095606311934,FALSE,31,38,3,8,16,35,32.1601853928237,42.2601707725779,3.29792928475232,8.52383613267082,16.0324652361924,34.8755660168738,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,94.2,90.5,88.5,92.4,41.5,71
"4803001","4803","48",3486.13763596943,FALSE,18.7692307692308,32.3186813186813,0.296703296703297,2.65934065934066,15.7802197802198,38.4065934065934,15.8059620115016,26.7974099915209,0.346332107035286,2.37478699347425,15.5170712072656,37.28312267494,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,78.7,82.9,74.3,78.1,38.6,86.5
"4803002","4803","48",6.18596785697703,FALSE,28.5,40,1,5.5,17,35.5,15.8059620115016,26.7974099915209,0.346332107035286,2.37478699347425,15.5170712072656,37.28312267494,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,92.1,92.5,79.6,87.4,50.3,73.7
"4817821","4817","48",24.6375152295372,FALSE,3,7,0,0,20.6666666666667,34.6666666666667,3.37877305613619,5.59312688094025,0,0,19.4504735604673,32.0357778488126,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,21.5,24.4,36,26.3,74.7,68.3
"4817822","4817","48",34.7220300848983,FALSE,3,7,0,0,18,34,3.37877305613619,5.59312688094025,0,0,19.4504735604673,32.0357778488126,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,21.5,24.4,36,26.3,57.7,64
"4817823","4817","48",59.7769956800706,FALSE,3,7,0,0,20.3333333333333,33.8333333333333,3.37877305613619,5.59312688094025,0,0,19.4504735604673,32.0357778488126,8.36137326341029,12.2641028840642,0.51943554747147,1.22172499457998,18.8677325965406,31.9639099351353,21.5,24.4,36,26.3,72.9,62.2
"2468025","2468","24",92.4243966465538,FALSE,18.3333333333333,32,0,2,16.5,24.8333333333333,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,77.6,81.9,36,73.6,45.9,24.1
"2468030","2468","24",4.49058252661457,FALSE,18,32,0,2,17,30.5,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,76.4,81.9,36,73.6,50.3,46
"2468035","2468","24",97.6747513348555,FALSE,18.2,32.2,0,2,16.8,28.4,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,77.3,82.7,36,73.6,48.1,38.7
"2462075","2462","24",267.333306386518,FALSE,7.81818181818182,16,0,0.0909090909090909,15.0909090909091,29.7272727272727,5.83145082563949,12.0067771103294,0,0.0359645137383342,14.7839909208017,26.0795011819537,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,42.6,48.7,36,53.4,31.5,43.2
"2471075","2471","24",1.19310470274442,FALSE,17.5,31,0,2,16.5,26,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,75,79.1,36,73.6,45.9,28.7
"2483065","2483","24",6.26197084555949,FALSE,16,23.5,0,1,15.5,27.5,10.4579029725451,16.2695618019335,0,0.250590762829625,15.877393301957,24.0130367691806,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,70.7,66.5,36,63.2,35.8,35.1
"2468040","2468","24",67.3046333479666,FALSE,18.5,32,0,2,17.25,27.75,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,78.1,81.9,36,73.6,52.8,36.2
"2468045","2468","24",52.5717613914262,FALSE,18.5,32,0,2,17,24.25,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,78.1,81.9,36,73.6,50.3,22.2
"2468055","2468","24",78.1988527254234,FALSE,19.2,32,0,2.4,17,23,18.6407416178161,32.0550384542529,0,2.13673416242961,16.4636311885838,25.2083886770468,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,80.1,81.9,36,77.3,50.3,17.2
"2483075","2483","24",52.5168554972167,FALSE,15.5,23,0,1,15.25,27.5,10.4579029725451,16.2695618019335,0,0.250590762829625,15.877393301957,24.0130367691806,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,69,65.4,36,63.2,32.9,35.1
"2483085","2483","24",74.3548843443534,FALSE,14.5,21.8333333333333,0,0.833333333333333,15.6666666666667,27.3333333333333,10.4579029725451,16.2695618019335,0,0.250590762829625,15.877393301957,24.0130367691806,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,66,63,36,59.4,37.4,34.4
"2483088","2483","24",378.930933612806,FALSE,14.0909090909091,20.4545454545455,0,0.363636363636364,16.8181818181818,25.4545454545455,10.4579029725451,16.2695618019335,0,0.250590762829625,15.877393301957,24.0130367691806,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,65.4,60.2,36,55.9,48.3,26.6
"3558004","3558","35",438.821339116125,FALSE,4.36842105263158,9.47368421052632,0,0,14.8421052631579,25.5789473684211,4.73692800128102,8.50510890471883,0,0,16.3241096493341,30.9643064253341,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,28.3,32.2,36,26.3,25.3,27.1
"3544018","3544","35",677.785169953615,FALSE,14.1739130434783,20.6086956521739,0,0,14.3478260869565,32.2608695652174,12.943869791411,18.4218896428654,0,0.0188831375002692,14.7991831904582,31.7394513203104,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,65.5,60.6,36,26.3,20.3,53.8
"3541004","3541","35",487.805455683283,FALSE,16.25,23.125,0,0,14.3125,27.125,8.44544539095269,12.4309980227686,0,0,15.3759708081773,30.6068679770043,7.77143101851615,12.0957961451014,0.0432223607013583,0.180226531858796,15.8660227158095,27.0491533419896,71.6,66,36,26.3,19.8,33.7
"2471083","2471","24",96.8065549128114,FALSE,16.2857142857143,30.5714285714286,0,1.42857142857143,17,26.8571428571429,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,71.7,78.1,36,68.1,50.3,32.1
"2471090","2471","24",1.79693675425878,FALSE,16.5,30.5,0,1.5,17,26,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,72.1,77.9,36,68.7,50.3,28.7
"2471095","2471","24",4.64613645295764,FALSE,16,30,0,1,18,24,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,70.7,77,36,63.2,57.7,21.1
"2466072","2466","24",7.52824018113694,FALSE,19.5,32,0,2,17.25,26.5,18.7237539629769,31.7669978568403,0,2.26466020093202,17.0506632141411,27.3202828564565,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,80.9,81.9,36,73.6,52.8,30.7
"2485070","2485","24",585.50341674503,FALSE,10.1111111111111,13.3333333333333,0,0,17.8888888888889,22.7222222222222,10.772330081537,16.2046444157464,0,0.0337365194548022,15.974917821775,21.9133118124108,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,52.8,42.8,36,26.3,55.9,16.2
"2485075","2485","24",435.365595805636,FALSE,10,13.625,0,0,17.25,21.1875,10.772330081537,16.2046444157464,0,0.0337365194548022,15.974917821775,21.9133118124108,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,51.9,43.4,36,26.3,52.8,12.1
"2485085","2485","24",116.451947022471,FALSE,11.4285714285714,16.8571428571429,0,0,16.7142857142857,21.1428571428571,10.772330081537,16.2046444157464,0,0.0337365194548022,15.974917821775,21.9133118124108,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,57,51.2,36,26.3,47.4,12
"2471100","2471","24",35.6646157575273,FALSE,15.6666666666667,30.3333333333333,0,1,17.6666666666667,27.6666666666667,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,69.5,77.7,36,63.2,55.1,35.8
"2471105","2471","24",67.1403874864907,FALSE,15.6,30.6,0,1.2,16.8,27,16.8725979812358,30.9400474590954,0,1.39306729523701,17.3085678186246,25.3577204252741,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,69.3,78.1,36,66.9,48.1,32.9
"2485095","2485","24",208.020441134926,FALSE,11,15.75,0,0,16.125,19.375,10.772330081537,16.2046444157464,0,0.0337365194548022,15.974917821775,21.9133118124108,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,55.5,48,36,26.3,43.3,7.2
