"csd","pr","score_cisv","q_cisv_can","q_score_pr"
4709042,"47",-0.08092,2,3
4709044,"47",0.77928,5,5
4709046,"47",-0.20853,2,3
4709049,"47",0.29991,4,4
4709053,"47",0.56186,5,5
4709054,"47",-0.2125,2,3
4709056,"47",0.39943,4,4
4709058,"47",-0.07431,3,3
4709060,"47",0.16422,4,4
4709061,"47",0.20588,4,4
4709062,"47",0.13628417184265,3,4
4709064,"47",0.194735442561205,4,4
4709065,"47",0.40232,4,4
4709066,"47",0.14809,3,4
4709067,"47",-0.213800903328051,2,3
4709069,"47",0.05377,3,4
4709071,"47",0.84036,5,5
4709072,"47",0.4969,4,5
4709075,"47",-0.08198,2,3
4709819,"47",1.49408,5,5
4709820,"47",1.56122,5,5
4709821,"47",1.9179,5,5
4710002,"47",0.77734,5,5
4710003,"47",-0.30441,1,2
4710004,"47",0.68523,5,5
4710008,"47",0.307457046632124,4,4
4710009,"47",0.65908,5,5
4710014,"47",0.331632439678284,4,4
4710022,"47",0.68848,5,5
4710024,"47",-0.5187231826742,1,1
4710027,"47",-0.38151,1,2
4710028,"47",1.04245,5,5
4710029,"47",1.48903,5,5
4710031,"47",-0.45525,1,2
4710036,"47",-0.39551,1,2
4710038,"47",0.284274615384615,4,4
4710041,"47",-0.2144,2,3
4710043,"47",0.22354,4,4
4710046,"47",-0.35272,1,2
4710047,"47",-0.146264321345708,2,3
4710052,"47",-0.59923,1,1
4710054,"47",1.28865,5,5
4710056,"47",-0.64042,1,1
4710058,"47",-0.24625,2,3
4710061,"47",-0.76332,1,1
4710062,"47",-0.0376397454031117,3,3
4710064,"47",0.49943,4,5
4710066,"47",-0.25361,2,2
4710068,"47",-0.0821204885736801,2,3
4710071,"47",-0.40347864698647,1,2
4710072,"47",1.4029,5,5
4710822,"47",1.87477,5,5
4710823,"47",1.54079,5,5
4710824,"47",0.72991,5,5
4710825,"47",1.61238,5,5
4710826,"47",1.15321,5,5
4711002,"47",0.07905,3,4
4711003,"47",-0.49135,1,1
4711004,"47",0.93583,5,5
4711006,"47",-0.55155,1,1
4711008,"47",0.24066,4,4
4711009,"47",-0.15736,2,3
4711011,"47",-0.52369,1,1
4711014,"47",-0.232774425287356,2,3
4711016,"47",-0.74528,1,1
4711018,"47",-0.61151,1,1
4711019,"47",-0.23947,2,3
4711021,"47",0.12627,3,4
4711022,"47",-0.23899,2,3
4711024,"47",0.44223,4,4
4711026,"47",-0.31401,1,2
4711027,"47",-0.0744356713856714,3,3
4711028,"47",0.074,3,4
4711031,"47",-0.79234,1,1
4711032,"47",0.07875,3,4
4711034,"47",-0.40497,1,2
4711036,"47",-0.49643,1,1
4711038,"47",-0.26201,2,2
4711039,"47",-0.45393,1,2
4711041,"47",0.93702,5,5
4711042,"47",-0.59509,1,1
4711044,"47",0.15322,3,4
4711046,"47",-0.16639,2,3
4711048,"47",0.30675,4,4
4711049,"47",-0.402516929518493,1,2
4711052,"47",-0.39859,1,2
4711053,"47",-0.211221368078176,2,3
4711054,"47",0.35506,4,4
4711056,"47",0.61577,5,5
4711059,"47",-0.39025,1,2
4711060,"47",-0.52152,1,1
4711061,"47",-0.699094930985245,1,1
4711063,"47",-0.19221,2,3
4711064,"47",-0.4228,1,2
4711065,"47",-0.542645546077001,1,1
4711066,"47",0.00222089239022886,3,4
4711067,"47",-0.241669927536232,2,3
4711068,"47",-0.504673384330461,1,1
4711069,"47",-0.303494621975806,1,2
4711070,"47",-0.544300923310266,1,1
4711071,"47",-0.04517,3,3
4711072,"47",-0.04169,3,3
4711073,"47",-0.455588799546999,1,2
4711075,"47",-0.442542821742606,1,2
4711076,"47",-0.35502,1,2
4711077,"47",-0.55892,1,1
4711078,"47",0.77816,5,5
4711079,"47",-0.22048,2,3
4711091,"47",-0.40167,1,2
4711092,"47",0.44702,4,4
4711094,"47",-0.20096,2,3
4711096,"47",-0.79984,1,1
4711828,"47",0.69186,5,5
4712001,"47",-0.66022,1,1
4712004,"47",-0.60932,1,1
4712006,"47",-0.16068178699641,2,3
4712008,"47",0.29908,4,4
4712011,"47",-0.29206,2,2
4712012,"47",-0.09826,2,3
4712016,"47",0.01836,3,4
4712019,"47",0.81974,5,5
4712020,"47",-0.55093,1,1
4712022,"47",0.13799,3,4
4712026,"47",-0.3951,1,2
4712029,"47",-0.31781,1,2
4712032,"47",0.18572,4,4
4712034,"47",-0.39184,1,2
4712038,"47",-0.83561,1,1
4712042,"47",-0.54241520754717,1,1
4712046,"47",-0.0156758134083451,3,3
4712050,"47",-0.48388,1,2
4712051,"47",-0.19182,2,3
4712054,"47",-0.35425729903537,1,2
4712056,"47",-0.19127666015625,2,3
4712058,"47",-0.16776,2,3
4712059,"47",0.09031,3,4
4712064,"47",0.15391,3,4
4712069,"47",-0.31669,1,2
4712072,"47",0.26201,4,4
4712078,"47",-0.313136034985423,1,2
4712079,"47",-0.142600020454545,2,3
4712829,"47",1.08255,5,5
4712830,"47",1.47613,5,5
4712832,"47",1.36875,5,5
4712833,"47",1.4382,5,5
4713002,"47",-0.13467,2,3
4713006,"47",-0.50625333000997,1,1
4713008,"47",-0.209047094372674,2,3
4713009,"47",-0.10206,2,3
4713011,"47",-0.104146184738956,2,3
4713014,"47",-0.26982,2,2
4713016,"47",-0.04872,3,3
4713019,"47",-0.99567,1,1
4713024,"47",-0.75919,1,1
4713026,"47",-0.01852,3,3
4713028,"47",-0.79747,1,1
4713029,"47",0.02803,3,4
4713031,"47",-0.60579,1,1
4713032,"47",-0.76242,1,1
4713038,"47",-0.78335,1,1
4713041,"47",-0.33806,1,2
4713042,"47",-0.00756851546391752,3,3
4713044,"47",-0.2362,2,3
4713046,"47",-0.8973,1,1
4713049,"47",-0.53899,1,1
4713051,"47",-0.297228243785084,2,2
4713054,"47",0.38023,4,4
4713056,"47",-0.29844,2,2
4713059,"47",-0.8778,1,1
4713062,"47",0.74806,5,5
4713064,"47",-0.68559,1,1
4713067,"47",-0.25199,2,2
4713068,"47",-0.72455,1,1
4713069,"47",-0.178001631799163,2,3
4713072,"47",-0.74057,1,1
4713074,"47",-0.27433016025641,2,2
4713076,"47",-0.79512,1,1
4713079,"47",-0.47941,1,2
4713091,"47",0.19951,4,4
4713092,"47",-0.01087,3,3
4713094,"47",0.2697,4,4
4713096,"47",-0.59736,1,1
4713098,"47",0.50625,4,5
4713835,"47",1.71025,5,5
4713836,"47",1.52615,5,5
4714001,"47",-0.0505169257641921,3,3
4714004,"47",0.0782592373485388,3,4
4714006,"47",-0.327229171195652,1,2
4714007,"47",0.0562941003671971,3,4
4714009,"47",1.08937,5,5
4714021,"47",-0.34908,1,2
4714022,"47",0.232037243047158,4,4
4714023,"47",-0.37612,1,2
4714024,"47",0.10103,3,4
4714026,"47",-0.28326,2,2
4714028,"47",0.14572,3,4
4714030,"47",0.00281,3,4
4714032,"47",-0.06884,3,3
4714034,"47",-0.03877,3,3
4714035,"47",-0.24793,2,3
4714036,"47",0.23781,4,4
4714038,"47",-0.127982450331126,2,3
4714041,"47",-0.03208,3,3
4714043,"47",-0.549411062146893,1,1
4714044,"47",-0.0649746185010128,3,3
4714047,"47",-0.393369420468557,1,2
4714049,"47",0.34876,4,4
4714051,"47",0.0271169571788413,3,4
4714053,"47",-0.380941508052709,1,2
4714056,"47",-0.2792,2,2
4714058,"47",0.45166,4,4
4714059,"47",-0.51995,1,1
4714061,"47",0.45009,4,4
4714062,"47",-0.15146,2,3
4714067,"47",-0.21952042462845,2,3
4714068,"47",-0.36815,1,2
4714069,"47",-0.0566944186046512,3,3
4714072,"47",-0.20231248434238,2,3
4714073,"47",-0.12497,2,3
4714074,"47",0.04582,3,4
4714076,"47",0.263835555798687,4,4
4714077,"47",-0.150656603773585,2,3
4714079,"47",0.76439,5,5
4714091,"47",-0.40015,1,2
4714092,"47",0.46204,4,4
4714093,"47",0.25034,4,4
4714839,"47",1.93431,5,5
4714840,"47",1.18546,5,5
4714841,"47",2.09341,5,5
4714842,"47",1.63391,5,5
4714843,"47",1.12287,5,5
4714845,"47",1.46716,5,5
4715001,"47",-0.525422323651452,1,1
4715002,"47",-0.57448,1,1
4715003,"47",-0.17889,2,3
4715004,"47",0.06264,3,4
4715005,"47",0.27127,4,4
4715006,"47",-0.66444,1,1
4715007,"47",-0.622633860561915,1,1
4715008,"47",-0.188105400298359,2,3
4715011,"47",-0.43435,1,2
4715012,"47",0.15099,3,4
4715014,"47",-0.42968,1,2
4715016,"47",0.97468,5,5
4715017,"47",-0.06818,3,3
4715018,"47",-0.800665934291581,1,1
4715019,"47",-0.30987,1,2
4715026,"47",-0.704529340490798,1,1
4715027,"47",-0.35385,1,2
4715028,"47",-0.187614405820534,2,3
4715029,"47",0.03358,3,4
4715031,"47",-0.403252931661949,1,2
4715032,"47",0.190738982521848,4,4
4715034,"47",-0.24593,2,3
4715036,"47",-0.04664,3,3
4715038,"47",0.91884,5,5
4715039,"47",-0.413041770573566,1,2
4715041,"47",0.268833005181347,4,4
4715042,"47",0.800425950920245,5,5
4715043,"47",-0.15912,2,3
4715044,"47",-0.30775,1,2
4715045,"47",0.07141,3,4
4715047,"47",0.03239,3,4
4715048,"47",-0.7882,1,1
4715049,"47",-0.47857,1,2
4715051,"47",-0.822162987804878,1,1
4715054,"47",0.03103,3,4
4715057,"47",-0.0846674344023324,2,3
4715059,"47",0.67111,5,5
4715061,"47",-0.298870985074627,2,2
4715062,"47",0.72087,5,5
4715064,"47",-0.136530673745881,2,3
4715066,"47",0.394270943691069,4,4
4715067,"47",-0.586109589665654,1,1
4715068,"47",0.059618330206379,3,4
4715070,"47",-0.20991,2,3
4715071,"47",-0.310797334437086,1,2
4715072,"47",0.90182,5,5
4715074,"47",0.30096,4,4
4715075,"47",-0.209512353846154,2,3
4715076,"47",-0.27941,2,2
4715079,"47",-0.28573,2,2
4715085,"47",-0.69644,1,1
4715091,"47",1.38102,5,5
4715092,"47",-0.05302,3,3
4715094,"47",-0.386983149221849,1,2
4715098,"47",-0.09536,2,3
4715099,"47",-0.0954015219421102,2,3
4715844,"47",1.57987,5,5
4715845,"47",1.49706364291433,5,5
4715847,"47",1.05976,5,5
4715848,"47",1.57724,5,5
4715849,"47",1.47444,5,5
4715850,"47",1.27463,5,5
4715851,"47",1.48174,5,5
4715853,"47",1.35151,5,5
4716002,"47",1.30814,5,5
4716004,"47",0.81765,5,5
4716005,"47",-0.55546,1,1
4716008,"47",-0.5126,1,1
4716009,"47",0.58326,5,5
4716011,"47",-0.0984,2,3
4716013,"47",-0.48127,1,2
4716014,"47",1.29777,5,5
4716016,"47",0.26735,4,4
4716018,"47",-0.36173,1,2
4716022,"47",0.49934,4,5
4716023,"47",-0.25306,2,2
4716024,"47",4.04662,5,5
4716028,"47",-0.556672401746725,1,1
4716029,"47",0.272840784908933,4,4
4716033,"47",-0.0255305076142132,3,3
4716038,"47",0.01809,3,4
4716041,"47",-0.185332088681447,2,3
4716042,"47",0.54493,4,5
4716043,"47",-0.41446,1,2
4716044,"47",0.33539,4,4
4716046,"47",-0.249864554079696,2,3
4716047,"47",0.00887650993377482,3,4
4716051,"47",-0.341159844559585,1,2
4716052,"47",0.55464,5,5
4716054,"47",0.1949,4,4
4716056,"47",-0.198406056451613,2,3
4716057,"47",0.20545,4,4
4716058,"47",-0.10499347826087,2,3
4716061,"47",0.21005,4,4
4716062,"47",-0.06198,3,3
4716063,"47",0.27631,4,4
4716072,"47",0.1745,4,4
4716075,"47",-0.286215492957746,2,2
4716077,"47",0.59077,5,5
4716855,"47",1.45516,5,5
4716856,"47",1.24436922385621,5,5
4716858,"47",1.3829386970684,5,5
4716860,"47",1.54530922253923,5,5
4716862,"47",1.11889,5,5
4716863,"47",1.49124,5,5
4717001,"47",-0.438355621621622,1,2
4717002,"47",-0.32482,1,2
4717004,"47",0.47237,4,5
4717006,"47",-0.14777,2,3
4717008,"47",-0.49859,1,1
4717011,"47",-0.10809,2,3
4717013,"47",-0.60786,1,1
4717014,"47",0.76213,5,5
4717017,"47",-0.487201285714286,1,1
4717018,"47",-0.0814217204301075,2,3
4717019,"47",-0.26471,2,2
4717022,"47",-0.536263007467753,1,1
4717024,"47",-0.100764183908046,2,3
4717026,"47",-0.06292,3,3
4717028,"47",-0.433141572052402,1,2
4717029,"47",-0.00384673140251626,3,4
4717032,"47",-0.302673285140562,2,2
4717034,"47",0.07364,3,4
4717036,"47",0.40789,4,4
4717039,"47",0.36123,4,4
4717041,"47",-0.08436,2,3
4717042,"47",-0.2252,2,3
4717045,"47",-0.128418141437756,2,3
4717047,"47",-0.00207,3,4
4717048,"47",0.73221,5,5
4717052,"47",0.10589665539271,3,4
4717054,"47",-0.333849898159029,1,2
4717055,"47",0.40851,4,4
4717056,"47",0.0582825181598063,3,4
4717057,"47",1.41469,5,5
4717058,"47",0.82191,5,5
4717062,"47",-0.157100767423649,2,3
4717066,"47",0.87181,5,5
4717067,"47",0.16875,4,4
4717801,"47",1.64197128708352,5,5
4717802,"47",1.47407,5,5
4717803,"47",1.83631,5,5
4717805,"47",0.61465,5,5
4717806,"47",1.0545,5,5
4717807,"47",1.63579702434626,5,5
4717809,"47",2.04517,5,5
4717810,"47",1.90093,5,5
4717811,"47",1.99564,5,5
4717812,"47",1.39905,5,5
4717813,"47",1.65,5,5
4717816,"47",0.61633,5,5
4718005,"47",1.3706,5,5
4718012,"47",2.48723,5,5
4718015,"47",0.40367,4,4
4718021,"47",1.40253,5,5
4718028,"47",1.30785,5,5
4718030,"47",2.72334,5,5
4718033,"47",0.367104890510949,4,4
4718041,"47",0.203392697342325,4,4
4718042,"47",0.236125311355311,4,4
4718049,"47",-0.14954017167382,2,3
4718051,"47",-0.0481614630091438,3,3
4718052,"47",-0.30104,2,2
4718055,"47",1.14533,5,5
4718058,"47",1.46013,5,5
4718065,"47",1.0848,5,5
4718067,"47",1.00435694661922,5,5
4718069,"47",1.39746,5,5
4718070,"47",0.343872642998028,4,4
4718071,"47",2.02409,5,5
4718074,"47",1.28806311488673,5,5
4718075,"47",1.59489,5,5
4718090,"47",0.335276894360604,4,4
4718100,"47",0.66382,5,5
4718802,"47",1.54903454187192,5,5
4718803,"47",1.36516459904408,5,5
4718806,"47",2.00739,5,5
4718807,"47",0.55313,4,5
4718808,"47",1.7314,5,5
4718809,"47",1.33699051148999,5,5
4718811,"47",1.59537,5,5
4718812,"47",1.61297,5,5
4718814,"47",0.98885,5,5
4718815,"47",1.97458,5,5
4718817,"47",1.37249,5,5
4718818,"47",1.06819,5,5
4718819,"47",1.21205,5,5
4718820,"47",1.74624631464344,5,5
4718822,"47",1.15944,5,5
4718824,"47",1.32195,5,5
4718826,"47",1.0433,5,5
4718827,"47",1.41079496688742,5,5
4718831,"47",1.4548,5,5
4718832,"47",1.70947892103206,5,5
4718839,"47",1.37924,5,5
4718852,"47",1.75559384,5,5
4801003,"48",-0.363848140616693,1,1
4801006,"48",0.0602650388013466,3,3
4801008,"48",-0.304006228752521,1,1
4801009,"48",-0.23595,2,2
4801014,"48",0.0468126719056974,3,3
4801018,"48",0.031321490772263,3,3
4802001,"48",-0.370731926209871,1,1
4802002,"48",-0.00877,3,3
4802004,"48",0.370592317961165,4,4
4802006,"48",0.36677,4,4
4802008,"48",-0.0726598452012384,3,2
4802009,"48",-0.38118323024055,1,1
4802011,"48",-0.410249283596838,1,1
4802012,"48",-0.0237191407893801,3,3
4802013,"48",-0.177923394911119,2,2
4802014,"48",-0.22883,2,2
4802016,"48",1.08219,5,5
4802018,"48",-0.0775892538860104,3,2
4802019,"48",-0.197246833884392,2,2
4802021,"48",-0.0930508688062307,2,2
4802022,"48",-0.0371561712931618,3,3
4802023,"48",-0.04962,3,3
4802029,"48",0.300800256609642,4,4
4802031,"48",-0.27766654119223,2,1
4802034,"48",0.132837131466095,3,4
4802036,"48",-0.13044,2,2
4802038,"48",0.09817,3,3
4802039,"48",0.193266907894737,4,4
4803001,"48",-0.447201134678748,1,1
4803002,"48",-0.0277657436517533,3,3
4803003,"48",-0.69281,1,1
4803004,"48",0.035557156283566,3,3
4803006,"48",-0.09803,2,2
4803008,"48",0.28527,4,4
4803011,"48",-0.321848719135802,1,1
4803014,"48",0.104328997791276,3,3
4803016,"48",0.29056,4,4
4803018,"48",-0.381869481993093,1,1
4803019,"48",0.164066994237185,4,4
4803022,"48",0.204480628286015,4,4
4803024,"48",0.23541,4,4
4803026,"48",0.068924951545916,3,3
4803801,"48",1.37137556634304,5,5
4803802,"48",1.77515156374502,5,5
4804001,"48",-0.06517,3,3
4804004,"48",-0.651743924731183,1,1
4804006,"48",0.49237,4,4
4804011,"48",0.0996303091060986,3,3
4804012,"48",-0.452267320490368,1,1
4804014,"48",0.0725824318429662,3,3
4804019,"48",0.03446,3,3
4804020,"48",-0.666570663430421,1,1
4804021,"48",1.02616,5,5
4804022,"48",-0.11299,2,2
4805001,"48",-0.346076223743215,1,1
4805002,"48",0.78825,5,5
4805004,"48",0.41872,4,4
4805006,"48",0.210377897117015,4,4
4805008,"48",0.57608,5,5
4805009,"48",0.17051,4,4
4805011,"48",-0.12639,2,2
4805012,"48",-0.334025560769055,1,1
4805018,"48",-0.104047864565172,2,2
4805019,"48",0.21678,4,4
4805021,"48",-0.18871,2,2
4805022,"48",0.01363,3,3
4805026,"48",0.0748370768175583,3,3
4805031,"48",-0.376934843492586,1,1
4805034,"48",0.47073,4,4
4805036,"48",-0.06449,3,3
4805038,"48",-0.45549,1,1
4805041,"48",-0.338101470352564,1,1
4805042,"48",0.2311,4,4
4805044,"48",-0.09177,2,2
4805046,"48",0.04332,3,3
4805048,"48",-0.0465255424063116,3,3
4805049,"48",0.257504278557114,4,4
4805802,"48",1.21135642117054,5,5
4806001,"48",-0.548547869934838,1,1
4806006,"48",-0.0494414828260262,3,3
4806008,"48",-0.01186,3,3
4806009,"48",-0.138943106089621,2,2
4806011,"48",0.102930175824176,3,3
4806012,"48",-0.428506330866634,1,1
4806014,"48",-0.577004284878619,1,1
4806016,"48",-0.106340845634314,2,2
4806017,"48",-0.337039522971387,1,1
4806019,"48",-0.38186954874375,1,1
4806021,"48",-0.297593774493927,2,1
4806022,"48",-0.0753430788804071,3,2
4806024,"48",0.276699310344828,4,4
4806026,"48",-0.271183128646846,2,2
4806028,"48",-0.366552884215392,1,1
4806029,"48",-0.241905106165782,2,2
4806031,"48",0.28663,4,4
4806032,"48",0.061456291913215,3,3
4806034,"48",-0.0124609295254642,3,3
4806036,"48",0.140831526946108,3,4
4807001,"48",-0.456891709319169,1,1
4807002,"48",-0.3169956,1,1
4807004,"48",0.37302,4,4
4807006,"48",0.3051,4,4
4807008,"48",-0.1373,2,2
4807011,"48",-0.62484443718593,1,1
4807012,"48",-0.0226071543778802,3,3
4807014,"48",0.367422303860523,4,4
4807016,"48",0.04023,3,3
4807019,"48",-0.329944687388988,1,1
4807021,"48",0.29852,4,4
4807026,"48",0.0130623213345039,3,3
4807027,"48",-0.0495,3,3
4807028,"48",0.25826,4,4
4807029,"48",1.05148,5,5
4807031,"48",-0.438668527341635,1,1
4807032,"48",0.84759,5,5
4807036,"48",0.299836914498141,4,4
4807038,"48",0.5844,5,5
4807039,"48",-0.120344283903676,2,2
4807042,"48",-0.437968888888889,1,1
4807044,"48",-0.114812431011827,2,2
4807046,"48",0.89307,5,5
4807048,"48",-0.34263,1,1
4807049,"48",-0.626993077642657,1,1
4807051,"48",0.1062,3,3
4807052,"48",-0.24216,2,2
4807054,"48",-0.0326131410838631,3,3
4807056,"48",-0.26982,2,2
4808001,"48",-0.338277495108614,1,1
4808002,"48",0.06232,3,3
4808004,"48",0.03872,3,3
4808005,"48",-0.34488,1,1
4808006,"48",0.27601521875,4,4
4808008,"48",0.109264568566061,3,3
4808009,"48",-0.135254041331803,2,2
4808011,"48",0.0184950764547221,3,3
4808012,"48",-0.0418423963738668,3,3
4808013,"48",0.01012,3,3
4808022,"48",-0.278090407468638,2,1
4808023,"48",-0.56191,1,1
4808024,"48",0.367335798816568,4,4
4808025,"48",-0.32737,1,1
4808026,"48",0.561515278310941,5,5
4808028,"48",-0.20236,2,2
4808029,"48",-0.207761615090735,2,2
4808031,"48",0.00527594207226038,3,3
4808032,"48",-0.35037,1,1
4808034,"48",0.524370413436693,4,5
4808038,"48",-0.345202137427486,1,1
4808039,"48",0.0756711021688719,3,3
4808042,"48",0.19893,4,4
4808044,"48",0.467742064777328,4,4
4808811,"48",1.65284222939729,5,5
4808813,"48",1.64465,5,5
4809002,"48",-0.180453166455963,2,2
4809010,"48",0.88857,5,5
4809015,"48",0.0500051130820399,3,3
4809806,"48",1.21946736318408,5,5
4810001,"48",-0.29505245766698,2,1
4810002,"48",0.596353066037736,5,5
4810003,"48",-0.29997,2,1
4810006,"48",-0.19846,2,2
4810009,"48",-0.03123,3,3
4810011,"48",0.148462975708502,3,4
4810012,"48",-0.59525,1,1
4810014,"48",-0.15526,2,2
4810016,"48",-0.152162360259032,2,2
4810018,"48",0.0410330366748166,3,3
4810019,"48",0.78212,5,5
4810021,"48",0.9015,5,5
4810022,"48",0.0555585598377282,3,3
4810026,"48",-0.213979230258792,2,2
4810028,"48",0.173535533485674,4,4
4810031,"48",1.61568,5,5
4810034,"48",0.2762,4,4
4810036,"48",-0.473171853890418,1,1
4810038,"48",1.00681,5,5
4810039,"48",-0.19351399462992,2,2
4810041,"48",-0.07756,3,2
4810042,"48",-0.0937115526849037,2,2
4810044,"48",0.04599,3,3
4810048,"48",0.0343491676436108,3,3
4810051,"48",1.01062,5,5
4810052,"48",0.74422563559322,5,5
4810058,"48",-0.0948446830047949,2,2
4810059,"48",0.42945,4,4
4810061,"48",0.3178,4,4
4810062,"48",0.79052,5,5
4810064,"48",0.177149787844037,4,4
4810066,"48",-0.114557855530474,2,2
4810805,"48",2.00357,5,5
4811001,"48",-0.211351896182661,2,2
4811002,"48",0.443828319040813,4,4
4811004,"48",0.32825,4,4
4811005,"48",0.14659,3,4
4811006,"48",0.23565,4,4
4811007,"48",0.55926,5,5
4811008,"48",-0.50181,1,1
4811011,"48",0.124944862433862,3,4
4811012,"48",-0.316997251664817,1,1
4811013,"48",-0.481691596610494,1,1
4811016,"48",-0.135756734616061,2,2
4811018,"48",-0.127743449961803,2,2
4811019,"48",0.0490286211635364,3,3
4811021,"48",0.23799,4,4
4811023,"48",-0.35021,1,1
4811024,"48",0.55043,4,5
4811026,"48",0.50896,4,5
4811031,"48",-0.0921951186394184,2,2
4811032,"48",-0.217900362167433,2,2
4811034,"48",-0.334317049001928,1,1
4811038,"48",0.45519,4,4
4811046,"48",-0.42966,1,1
4811048,"48",-0.0246575060059221,3,3
4811049,"48",-0.179066134147961,2,2
4811052,"48",-0.504957284555304,1,1
4811056,"48",-0.298520497268163,2,1
4811059,"48",-0.488951672399183,1,1
4811061,"48",0.0780163603408745,3,3
4811062,"48",-0.386849495984289,1,1
4811064,"48",-0.203880534493474,2,2
4811065,"48",0.336166165484634,4,4
4811066,"48",0.0436806228610541,3,3
4811068,"48",-0.219441621569572,2,2
4811069,"48",0.0557671590909091,3,3
4811801,"48",1.2488,5,5
4811802,"48",1.88088,5,5
4811803,"48",1.50976054504164,5,5
4811804,"48",0.91102997260274,5,5
4811805,"48",1.06172357474466,5,5
4811806,"48",1.77724211009174,5,5
4812002,"48",-0.277258279164804,2,2
4812004,"48",-0.36451562414816,1,1
4812009,"48",0.132003052779513,3,4
4812011,"48",-0.18048,2,2
4812012,"48",0.12082,3,4
4812013,"48",-0.82669,1,1
4812014,"48",-0.30493914050111,1,1
4812016,"48",0.109976526090064,3,3
4812018,"48",0.0578709210301893,3,3
4812020,"48",0.89976,5,5
4812022,"48",0.562688033040785,5,5
4812024,"48",0.33346,4,4
4812026,"48",0.60615,5,5
4812029,"48",0.352910230700976,4,4
4812037,"48",-0.10601664147009,2,2
4812802,"48",1.2574,5,5
4812804,"48",1.03564,5,5
4812808,"48",1.11003490393413,5,5
4812810,"48",1.53073,5,5
4812811,"48",1.51709,5,5
4812813,"48",0.67471,5,5
4812815,"48",1.83828,5,5
4812828,"48",1.36652,5,5
4812840,"48",0.94267,5,5
4813001,"48",-0.08087800683161,2,2
4813002,"48",0.325362374900715,4,4
4813005,"48",0.8228,5,5
4813006,"48",0.20924,4,4
4813007,"48",0.27426,4,4
4813008,"48",0.18759,4,4
4813010,"48",0.35137,4,4
4813011,"48",0.08476,3,3
4813012,"48",0.08515,3,3
4813013,"48",-0.99654,1,1
4813014,"48",0.23656284679089,4,4
4813015,"48",0.52919,4,5
4813016,"48",0.6018,5,5
4813017,"48",-0.09306,2,2
4813018,"48",-0.266968101071975,2,2
4813019,"48",0.268408979166667,4,4
4813028,"48",-0.164879007792931,2,2
4813029,"48",-0.24417370118473,2,2
4813030,"48",-0.0203714102951546,3,3
4813031,"48",0.483734531599268,4,4
4813032,"48",0.03778,3,3
4813033,"48",-0.3938,1,1
4813036,"48",-0.0313344838921762,3,3
4813044,"48",-0.16431703980457,2,2
4813045,"48",-0.32288,1,1
4813046,"48",0.171123963636364,4,4
4813047,"48",0.13427,3,4
4813048,"48",0.22114540050743,4,4
4813049,"48",0.19139,4,4
4813051,"48",0.03839,3,3
4813053,"48",-0.11197,2,2
4813055,"48",-0.40908,1,1
4813057,"48",-0.96365,1,1
4813061,"48",0.15533,3,4
4813811,"48",1.70416363636364,5,5
4814003,"48",-0.0674207980049875,3,3
4814019,"48",-0.175740456351227,2,2
4814024,"48",-0.071270242417005,3,2
4815007,"48",-0.029245587357331,3,3
4815013,"48",-0.25994,2,2
4815015,"48",-0.384062575272261,1,1
4815023,"48",-0.326287594121326,1,1
4815027,"48",-0.37248,1,1
4815032,"48",-0.65907,1,1
4815033,"48",-0.371698395947657,1,1
4815035,"48",-0.227792002408188,2,2
4815045,"48",0.05829,3,3
4816037,"48",-0.581384072412063,1,1
4816051,"48",1.56705,5,5
4816810,"48",0.79362,5,5
4816817,"48",1.67972,5,5
4816821,"48",1.58441,5,5
4816822,"48",1.85134,5,5
4816850,"48",1.58236,5,5
4816852,"48",1.09328,5,5
4817021,"48",0.174695949579832,4,4
4817024,"48",0.0732343713572023,3,3
4817026,"48",-0.399456265341905,1,1
4817027,"48",0.414076650647722,4,4
4817029,"48",-0.0292498507899356,3,3
4817031,"48",0.869067288586635,5,5
4817033,"48",-0.18937267738553,2,2
4817039,"48",-0.15402,2,2
4817062,"48",0.265263988689288,4,4
4817064,"48",0.07765,3,3
4817076,"48",-0.180989774121584,2,2
4817078,"48",-0.0470370159857904,3,3
4817093,"48",-0.0715863029066803,3,2
4817095,"48",0.000106373056994827,3,3
4817097,"48",-0.99691,1,1
4817824,"48",1.96211,5,5
4817827,"48",2.41713,5,5
4817828,"48",1.57215,5,5
4817829,"48",1.06042,5,5
4817831,"48",0.91438,5,5
4817832,"48",0.42103,4,4
4817835,"48",2.00766291800643,5,5
4817853,"48",0.9693,5,5
4817856,"48",1.75779,5,5
4817860,"48",0.83017,5,5
4817865,"48",1.30378,5,5
4818002,"48",-0.240580683343502,2,2
4818015,"48",-0.186334163560112,2,2
4818018,"48",0.311531589958159,4,4
4818816,"48",1.20946279628195,5,5
4819006,"48",-0.450196461756861,1,1
4819008,"48",0.29996,4,4
4819009,"48",0.114271840598855,3,3
4819011,"48",-0.206843079608939,2,2
4819012,"48",-0.0966419722152925,2,2
4819014,"48",-0.192283090234858,2,2
4819038,"48",-0.1018897975525,2,2
4819041,"48",-0.383109714964371,1,1
4819042,"48",-0.0709629064748201,3,3
4819044,"48",0.12803,3,4
4819046,"48",-0.0893993406593407,2,2
4819048,"48",-0.02058,3,3
4819049,"48",-0.0934465171503958,2,2
4819054,"48",-0.249857395993837,2,2
4819056,"48",0.39805,4,4
4819058,"48",0.232562685512367,4,4
4819059,"48",-0.36139370402053,1,1
