"CSDUID","CDUID","PRUID","area_km2","hx_extrapolated","hx30_2025","hx30_2050","hx35_2025","hx35_2050","hx40_2025","hx40_2050","hx30_2025_cd_mean","hx30_2050_cd_mean","hx35_2025_cd_mean","hx35_2050_cd_mean","hx40_2025_cd_mean","hx40_2050_cd_mean","hx30_2025_pr_mean","hx30_2050_pr_mean","hx35_2025_pr_mean","hx35_2050_pr_mean","hx40_2025_pr_mean","hx40_2050_pr_mean","hx30_2025_pctile_national","hx30_2050_pctile_national","hx35_2025_pctile_national","hx35_2050_pctile_national","hx40_2025_pctile_national","hx40_2050_pctile_national"
"4711091","4711","47",870.42081639415,FALSE,31.4736842105263,43.2105263157895,7.26315789473684,13.3684210526316,0,1.42105263157895,34.1329743574771,45.7783286778652,7.57211929727827,14.5315982647253,0.0361724731605968,1.43444884807844,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,65,62.1,70.5,67.6,40.8,71.2
"4711092","4711","47",1.52310658889895,FALSE,30.25,42.75,7.25,13.5,0,1.25,34.1329743574771,45.7783286778652,7.57211929727827,14.5315982647253,0.0361724731605968,1.43444884807844,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,63.3,61.3,70.4,67.8,40.8,70.2
"4711096","4711","47",850.105861901809,FALSE,31,40.1333333333333,6.33333333333333,12.6666666666667,0,1.13333333333333,34.1329743574771,45.7783286778652,7.57211929727827,14.5315982647253,0.0361724731605968,1.43444884807844,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,64.3,57.5,66.4,65.8,40.8,69.2
"4711828","4711","47",21.2505731644176,FALSE,36.3333333333333,48.6666666666667,8.33333333333333,16,0,2,34.1329743574771,45.7783286778652,7.57211929727827,14.5315982647253,0.0361724731605968,1.43444884807844,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,73,70.6,74.1,73.3,40.8,77.5
"4810062","4810","48",9.93046427909194,FALSE,17,23.5,1,4,0,0,18.5314117459291,28.3110166516016,1.53816499933389,5.03003705813935,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,34.5,31.8,34.8,37.3,40.8,27.7
"4810064","4810","48",9.1851857287949,FALSE,16,24.5,1,4.5,0,0,18.5314117459291,28.3110166516016,1.53816499933389,5.03003705813935,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,32.2,32.8,34.8,39.6,40.8,27.7
"4810066","4810","48",9.20763186876552,FALSE,17.5,27,1,5,0,0,18.5314117459291,28.3110166516016,1.53816499933389,5.03003705813935,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,35.4,35.8,34.8,42.1,40.8,27.7
"4810068","4810","48",190.609439693197,FALSE,15.375,23.625,0.875,3.875,0,0,18.5314117459291,28.3110166516016,1.53816499933389,5.03003705813935,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,31.1,31.9,32.5,36.3,40.8,27.7
"4812828","4812","48",62.0382898854624,FALSE,14.25,23.25,0,4.5,0,0,13.3498004672473,20.7477544903876,0.197084502271608,2.88148992958374,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,28.9,31.5,12.3,39.6,40.8,27.7
"4718058","4718","47",11.885371484966,FALSE,16,20,2,4,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,32.2,27.8,43.3,37.3,40.8,27.7
"4718065","4718","47",6.52038274932771,FALSE,22,25,1,5,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,45.5,33.6,34.8,42.1,40.8,27.7
"4715075","4715","47",548.32076987419,FALSE,20.0714285714286,28.1428571428571,2.07142857142857,5.28571428571429,0,0,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,41.1,37.1,44.9,43.5,40.8,27.7
"4715076","4715","47",4.3304259054896,FALSE,24,34,3,7,0,0,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,49.5,46.3,49.6,49.2,40.8,27.7
"4712078","4712","47",1108.27937318492,FALSE,25.78125,38.3125,3.5,8.6875,0,0.1875,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,52.6,54.4,52.7,54.8,40.8,57.5
"4712079","4712","47",24.8892400106079,FALSE,28,40.75,4.25,10.25,0,1,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,58.3,58.6,57.5,59.9,40.8,66.4
"4712829","4712","47",99.3627906579664,FALSE,22,32.25,1.75,7,0,0,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,45.5,43.2,41,49.2,40.8,27.7
"4712830","4712","47",93.2462990918876,FALSE,23,34,2.25,7,0,0,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,47.6,46.3,45.6,49.2,40.8,27.7
"4712831","4712","47",3.26015525255794,FALSE,26,40,3,9,0,0,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,57.1,49.6,56,40.8,27.7
"4712832","4712","47",34.2115828097993,FALSE,24,35.3333333333333,2.66666666666667,7,0,0,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,49.5,48.9,47.4,49.2,40.8,27.7
"4707004","4707","47",632.787154932772,FALSE,41.625,51.375,10.875,18.5,0,1.875,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,80.9,74.7,81.9,78.9,40.8,74.4
"4707006","4707","47",851.682538503975,FALSE,41.15,51,10.1,18.75,0,1.75,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,80.5,74.1,80.5,79.2,40.8,73.7
"4707008","4707","47",0.847058747407235,FALSE,40,53,10,18,0,3,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,78.9,77.7,79.8,77.7,40.8,85.1
"4707011","4707","47",804.201542308218,FALSE,40.45,50.7,9.45,18,0,2.05,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,79.5,73.5,77.9,77.7,40.8,80.2
"4707012","4707","47",0.784278385376611,FALSE,40,51,9,18,0,2,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,78.9,74.1,76.5,77.7,40.8,77.5
"4707014","4707","47",850.849269142086,FALSE,37.45,47.35,7.9,16.05,0,1.5,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,75,68.7,71.9,73.7,40.8,71.9
"4707016","4707","47",1.25111009013866,FALSE,40,49,9,17,0,2,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,78.9,71.1,76.5,75.6,40.8,77.5
"4713002","4713","47",0.661465627706608,FALSE,31,46,4,13,0,0,25.4604514510997,39.0766990333551,3.77359882733235,9.21253057344004,0,0.00209036002947125,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,64.3,66.6,55.8,66.6,40.8,27.7
"4713004","4713","47",0.760264853419536,FALSE,29,44,3,12,0,0,25.4604514510997,39.0766990333551,3.77359882733235,9.21253057344004,0,0.00209036002947125,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,60.8,63.2,49.6,64.7,40.8,27.7
"4713006","4713","47",2249.95114741529,FALSE,28.3589743589744,43.2051282051282,4.43589743589744,11.5384615384615,0,0,25.4604514510997,39.0766990333551,3.77359882733235,9.21253057344004,0,0.00209036002947125,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,59.3,62.1,57.9,63.7,40.8,27.7
"4713008","4713","47",14.2987141409199,FALSE,29,44.5,5,12.5,0,0,25.4604514510997,39.0766990333551,3.77359882733235,9.21253057344004,0,0.00209036002947125,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,60.8,64,60.3,65.6,40.8,27.7
"4715019","4715","47",1.99971845468823,FALSE,31,42,6,11,0,2,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,64.3,60.5,64.7,61.9,40.8,77.5
"4710009","4710","47",2.64209015926125,FALSE,26,38,5.5,11.5,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,62.6,63.5,40.8,77.5
"4710011","4710","47",1.37705699153067,FALSE,26,38,5,10,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,77.5
"4813047","4813","48",0.86044160570134,FALSE,14,21.3333333333333,0.666666666666667,2.33333333333333,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,28.4,29.2,31.2,30.7,40.8,27.7
"4813048","4813","48",18.5544267560915,FALSE,14.5,21.5,1,3,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,29.2,29.4,34.8,33.2,40.8,27.7
"4813049","4813","48",1.54180210353284,FALSE,14,20.3333333333333,0.333333333333333,2,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,28.4,28.1,28.3,29.3,40.8,27.7
"4813051","4813","48",0.473579106999825,FALSE,15,22,1,3,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,30.3,30.1,34.8,33.2,40.8,27.7
"4813053","4813","48",1.16954007440415,FALSE,13,21,0,3,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,26.9,28.8,12.3,33.2,40.8,27.7
"4813055","4813","48",0.87902070679365,FALSE,13,20.5,0.5,2.5,0,0,12.9370033855517,18.5165696636948,0.194656592427139,1.6817064276641,0,0,12.593818806457,17.8325374692973,0.69372372531081,2.21090353876041,0,0.0013735423473984,26.9,28.3,29.8,31.2,40.8,27.7
"4718049","4718","47",6.3304178296727,FALSE,18.6666666666667,26.6666666666667,3,7,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,38.2,35.5,49.6,49.2,40.8,27.7
"4718051","4718","47",15.614063788245,FALSE,18,25,2.5,6,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,36.7,33.6,46.8,45.9,40.8,27.7
"4715079","4715","47",665.07775769832,FALSE,27,33.85,4.5,8.2,0,0.15,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56,45.9,58.2,53.6,40.8,57
"4715085","4715","47",1.09287027391754,FALSE,27,34,4,8,0,0,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56,46.3,55.8,52.7,40.8,27.7
"4715091","4715","47",1.05695953262577,FALSE,26,32.6666666666667,4,7.66666666666667,0,0,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,43.6,55.8,51.4,40.8,27.7
"4715092","4715","47",0.52910146875536,FALSE,27,34,4,8,0,0,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56,46.3,55.8,52.7,40.8,27.7
"4710842","4710","47",0.621614734056656,FALSE,26,38,5,10,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,66.4
"4710843","4710","47",2.63798456689708,FALSE,26,38,5,10,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,77.5
"4710846","4710","47",1.97867168041111,FALSE,26,38,5,10,0,1.5,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,71.9
"4710847","4710","47",5.99279076820076,FALSE,26.3333333333333,38.3333333333333,5.33333333333333,10.3333333333333,0,1.66666666666667,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,54.5,54.4,62,60.1,40.8,73.1
"4710848","4710","47",1.31699742592542,FALSE,26.5,39,5.5,10.5,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,54.8,55.2,62.6,60.5,40.8,77.5
"4712046","4712","47",16.0268931664521,FALSE,27,41,3,9,0,0,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56,59,49.6,56,40.8,27.7
"4710003","4710","47",862.131043848557,FALSE,27.25,37.65,6.05,11.45,0.1,1.8,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56.6,52.7,65.6,63.3,82.3,74
"4710004","4710","47",1.53683259959772,FALSE,28,38,6,12,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,58.3,53.5,64.7,64.7,40.8,77.5
"4710008","4710","47",852.327018413362,FALSE,27.6,39.55,6.1,11.05,0,1.9,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,57.4,56.2,65.8,62.5,40.8,74.6
"4707037","4707","47",2.07615080837143,FALSE,45,56.5,12.5,18.5,0.5,3,38.8380988498209,49.2431696675335,8.86464290045947,16.7258917417529,0.0620164359069187,1.49638050586864,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,85.2,81.9,86,78.9,86.2,85.1
"4710014","4710","47",721.429975478974,FALSE,29.2,42.05,6.3,11.25,0,1.4,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,61.3,60.7,66.3,62.8,40.8,71.1
"4710022","4710","47",1.07274004589116,FALSE,32,49,7,15,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,65.9,71.1,69,70.9,40.8,66.4
"4710024","4710","47",1691.53790822376,FALSE,32.4871794871795,45.974358974359,6.8974358974359,13.3333333333333,0.0256410256410256,1.66666666666667,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,66.6,66.2,67.9,67.5,81.7,73.1
"4710027","4710","47",2.917405367162,FALSE,28,42,6,11,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,58.3,60.5,64.7,61.9,40.8,66.4
"4710028","4710","47",0.97571612311496,FALSE,27,41,5,11,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,56,59,60.3,61.9,40.8,66.4
"4710029","4710","47",0.681760560372442,FALSE,26,41,5,11,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,59,60.3,61.9,40.8,66.4
"4710031","4710","47",862.502108586808,FALSE,27.6,40,6.2,11.75,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,57.4,57.1,66.1,64,40.8,77.5
"4710034","4710","47",0.226737481269548,FALSE,29.5,43,7,14,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,61.9,61.7,69,68.8,40.8,77.5
"5949812","5949","59",12.8550988915158,FALSE,1.33333333333333,2.33333333333333,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,8.3,7.1,12.3,9.6,40.8,27.7
"4718052","4718","47",2.22536755935649,FALSE,17,23.5,2.5,5.5,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,34.5,31.8,46.8,44.2,40.8,27.7
"4718055","4718","47",2.34443726328658,FALSE,16,22,2,6,0,0,11.1273556288365,14.7075882787645,0.603129911306274,1.7716949299719,0.0067427965512876,0.0144464421060505,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,32.2,30.1,43.3,45.9,40.8,27.7
"4710828","4710","47",44.2974709288996,FALSE,28.2222222222222,40,5.44444444444444,11.1111111111111,0,1.55555555555556,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,59.1,57.1,62.4,62.6,40.8,72.5
"4710829","4710","47",0.663734057907711,FALSE,27.5,39.5,6,12,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,57.1,56.1,64.7,64.7,40.8,77.5
"4710832","4710","47",2.52573818872437,FALSE,26,38,5,10,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,77.5
"4710834","4710","47",1.32493793623642,FALSE,26,38,5,10,0,1,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,66.4
"4710838","4710","47",3.84247758508665,FALSE,26,38,5,10,0,1.5,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,53.4,53.5,60.3,58.8,40.8,71.9
"4712050","4712","47",850.088420680301,FALSE,32.4666666666667,44.8666666666667,7,13.4,0,1,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,66.6,64.5,69,67.6,40.8,66.4
"4712051","4712","47",1.15586766467848,FALSE,32.25,44.5,7,13.25,0,1,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,66.3,64,69,67.4,40.8,66.4
"4712052","4712","47",1.14985183419471,FALSE,32,44,7,14,0,1,30.5981194660549,43.7227967036567,5.70067742496749,12.4573599873498,0,0.664499246315615,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,65.9,63.2,69,68.8,40.8,66.4
"4714038","4714","47",1507.03182192477,FALSE,24.4074074074074,33.8148148148148,5.74074074074074,9,0,0.037037037037037,26.3422704081255,35.9254786917542,6.22909028906203,9.83606249373401,0.0522638331844172,0.500262028213229,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,50.4,45.8,63.3,56,40.8,55.8
"4714039","4714","47",0.51048929520443,FALSE,23,31,6,8,0,0,26.3422704081255,35.9254786917542,6.22909028906203,9.83606249373401,0.0522638331844172,0.500262028213229,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,47.6,40.9,64.7,52.7,40.8,27.7
"4714041","4714","47",1.32217549481178,FALSE,24,34,6,9.5,0,0,26.3422704081255,35.9254786917542,6.22909028906203,9.83606249373401,0.0522638331844172,0.500262028213229,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,49.5,46.3,64.7,57.3,40.8,27.7
"4715034","4715","47",1.26736024450695,FALSE,29,40,6,11,0,1,26.7624283014059,35.6402778272519,4.7449150328635,9.55065837769133,0,0.727054767827488,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,60.8,57.1,64.7,61.9,40.8,66.4
"4710041","4710","47",740.141678665119,FALSE,29.0666666666667,42.9333333333333,7.13333333333333,13.3333333333333,0,2,29.4028990437291,41.6660782330457,6.55022394019712,12.4716573717826,0.0287833512524805,1.75470970506193,21.8569665601771,29.3880150477527,3.78461343463377,7.46871917629611,0.113743602776506,0.590933441320939,61.2,61.5,70.1,67.5,40.8,77.5
"5949041","5949","59",28529.9180123123,FALSE,0,0.00210526315789474,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,2.5,3.4,12.3,9.6,40.8,27.7
"5949802","5949","59",3.70686213297268,FALSE,8,11,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,20.3,18.4,12.3,9.6,40.8,27.7
"5949803","5949","59",2.04083418899137,FALSE,3.5,6,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,13.2,12.5,12.3,9.6,40.8,27.7
"5949804","5949","59",4.93416645075052,FALSE,8,11,0,1,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,20.3,18.4,12.3,25,40.8,27.7
"5951804","5951","59",1.10829440021569,FALSE,3,5,0,0,0,0,0.685506874982142,1.70182457480332,0,0,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,12.1,11.1,12.3,9.6,40.8,27.7
"5949813","5949","59",13.4734856086058,FALSE,1.5,2,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,8.7,6.6,12.3,9.6,40.8,27.7
"5949814","5949","59",11.906830175381,FALSE,1.5,3.5,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,8.7,8.9,12.3,9.6,40.8,27.7
"5949815","5949","59",4.83764678429779,FALSE,0,0,0,0,0,0,0.566994353541088,1.16622613690948,0.00483525520151673,0.0288812313608446,0,0,2.1608571593979,3.81327021394266,0.0634113546063413,0.159408629015226,0,0.000160697131642768,2.5,1.7,12.3,9.6,40.8,27.7
