"munic","pr","scoremat","scoresoc","scoremat_can","scoresoc_can","scoremat_pr","scoresoc_pr"
4701022,"47",-0.00732305860456016,-0.0513794650427433,2,1,2,1
4701024,"47",-0.010099442745639,0.00510680940328667,1,4,2,4
4701027,"47",-0.0274091255427086,-0.0341228993812855,1,1,2,2
4701031,"47",-0.0143539984844648,-0.0254694703255955,1,2,2,2
4701032,"47",0.00383217142603771,-0.00596765108115928,3,3,4,3
4701036,"47",-0.132266114031068,-0.0113487859627293,1,3,1,3
4701037,"47",-0.00509024229342953,-0.0157635593248182,2,2,3,3
4701039,"47",-0.0128848039434546,-0.0560226099916148,1,1,2,1
4701041,"47",-0.0207211631775405,-0.0298591658446734,1,2,2,2
4701043,"47",-0.067714020832131,-0.0388866172749484,1,1,1,2
4701044,"47",0,0,2,4,3,3
4701047,"47",-0.0397629379303449,-0.0296521134301354,1,2,1,2
4701049,"47",-0.0260894103133961,0.0220410923292643,1,5,2,5
4701053,"47",-0.0231772303930368,-0.0138167687598314,1,2,2,3
4701054,"47",0.0156680259764635,0.0245883562065589,3,5,4,5
4701056,"47",-0.0372580174319469,0.0278778120049372,1,5,1,5
4701058,"47",-0.0441211228632858,0.00387550427029494,1,4,1,4
4701059,"47",-0.0120342152865072,0.0133676428412875,1,5,2,5
4701061,"47",-0.0113646508822829,0.0525718236961061,1,5,2,5
4701063,"47",-0.0572803783986317,-0.0203642711129384,1,2,1,2
4701064,"47",0,0,2,4,3,3
4701066,"47",0.00101745511772658,0.0349030821466359,2,5,4,5
4701067,"47",0,0,2,4,3,3
4701069,"47",-0.0280452463337851,-0.11198089323252,1,1,2,1
4701072,"47",-0.0203495727604594,-0.00346611799671081,1,3,2,3
4701076,"47",-0.060255546792767,-0.0441452065046913,1,1,1,2
4701077,"47",-0.00899673894808411,0.0535614326300086,1,5,2,5
4701078,"47",0.0289820058732407,0.0140694641239459,4,5,4,5
4701079,"47",-0.0811076240635132,0.0349131191262173,1,5,1,5
4701091,"47",0.00259062628044027,-0.0362339560994789,3,1,4,2
4701094,"47",-0.00655381563621242,-0.0707385029644149,2,1,3,1
4701096,"47",-0.0349343177631679,0.0210753673452253,1,5,1,5
4701098,"47",0,0,2,4,3,3
4701808,"47",0.114965400932816,-0.00930882701672686,5,3,5,3
4701809,"47",0.0949028464243569,-0.0421083688064726,5,1,5,2
4701810,"47",0,0,2,4,3,3
4701812,"47",0,0,2,4,3,3
4701813,"47",0,0,2,4,3,3
4701814,"47",0,0,2,4,3,3
4701815,"47",NA,NA,NA,NA,NA,NA
4701816,"47",0,0,2,4,3,3
4701817,"47",0,0,2,4,3,3
4701818,"47",NA,NA,NA,NA,NA,NA
4701819,"47",0.0908999698141754,-0.0142004834907936,5,2,5,3
4702001,"47",-0.019496201446816,-0.111757571175912,1,1,2,1
4702002,"47",0.0466566843597394,-0.00722101613714255,4,3,5,3
4702006,"47",-0.0469398613055605,0.00258094330991007,1,4,1,4
4702008,"47",0,0,2,4,3,3
4702011,"47",-0.00335397493966091,-0.0737131721372305,2,1,3,1
4702014,"47",-0.01806478139301,-0.0145863144381251,1,2,2,3
4702016,"47",0,0,2,4,3,3
4702018,"47",-0.142093689833177,-0.0550209482171652,1,1,1,1
4702023,"47",-0.0264514350876447,0.0494110744514617,1,5,2,5
4702024,"47",-0.0418292322220599,-0.0682330413502327,1,1,1,1
4702026,"47",-0.0222149037678706,-0.13251446317359,1,1,2,1
4702028,"47",-0.0270732873147687,0.0402813713404738,1,5,2,5
4702029,"47",-0.00987415142477794,-0.117803108458365,1,1,2,1
4702031,"47",-0.0212727477627905,0.0151310826326421,1,5,2,5
4702033,"47",-0.066111699533217,-0.0626165916852953,1,1,1,1
4702036,"47",0,0,2,4,3,3
4702037,"47",-0.0284422016528922,-0.0446970010517818,1,1,2,2
4702038,"47",0.0590707469086485,-0.0515462686285503,5,1,5,1
4702039,"47",0.0247583331033328,0.0277019908007646,4,5,4,5
4702041,"47",0.0389945179774118,-0.00763434753031342,4,3,5,3
4702042,"47",-0.0287823101360367,-0.0218450104735253,1,2,1,2
4702044,"47",-0.0183721260915334,-0.0352367030963409,1,1,2,2
4702047,"47",-0.0132668625200239,0.0156233745794314,1,5,2,5
4702048,"47",-0.043660916254513,-0.0586852488051987,1,1,1,1
4702051,"47",0.0161175507428084,-0.0504043166681221,3,1,4,1
4702052,"47",-0.089602568536061,-0.0587736114209025,1,1,1,1
4702054,"47",-0.0233611479410928,0.01874610718259,1,5,2,5
4702057,"47",-0.067395861937602,-0.0505266121861551,1,1,1,1
4702058,"47",0.0199813762399942,-0.0334332305612738,3,1,4,2
4702061,"47",-0.0617792331528902,0.00807347969633233,1,4,1,4
4702062,"47",-0.0572653225163987,0.0256606424375833,1,5,1,5
4702066,"47",0.00787374698252217,-0.0672492973624799,3,1,4,1
4702067,"47",-0.00744198692594037,-0.0112036972378727,2,3,2,3
4702069,"47",-0.087707834057716,-0.0907316783284833,1,1,1,1
4702071,"47",0.00875211764690641,0.0521574243937881,3,5,4,5
4702072,"47",0.0151975974390402,-0.0110464113447934,3,3,4,3
4702073,"47",0.00521329023466193,-0.039602785634049,3,1,4,2
4702076,"47",-0.0114842189853481,-0.0259258572891459,1,2,2,2
4702077,"47",0,0,2,4,3,3
4702078,"47",0.0125216554553341,0.0228412044256095,3,5,4,5
4702079,"47",0,0,2,4,3,3
4703001,"47",-0.0873281485579832,-0.0484609145682221,1,1,1,1
4703004,"47",-0.040138619593359,0.0151579869634433,1,5,1,5
4703006,"47",-0.0363120446089242,-0.0278518700590641,1,2,1,2
4703009,"47",-0.0040438871910606,0.0372202262013669,2,5,3,5
4703011,"47",-0.0206339675050122,-0.0464195680520107,1,1,2,1
4703012,"47",0,0,2,4,3,3
4703016,"47",-0.0174065336326096,-0.114925648910866,1,1,2,1
4703018,"47",-0.00549863747664777,-0.0314924243654819,2,1,3,2
4703019,"47",0.0920188832695241,0.0773599188481757,5,5,5,5
4703022,"47",-0.00779633188251921,-0.0185396183379453,2,2,2,3
4703026,"47",-0.0145345021675549,-0.0145982574489052,1,2,2,3
4703028,"47",0.0105480728219639,0.0158055536790011,3,5,4,5
4703029,"47",0,0,2,4,3,3
4703034,"47",0.0177763110455796,-0.0511365213560085,3,1,4,1
4703036,"47",-0.00282837649720507,0.00401404460949254,2,4,3,4
4703038,"47",-0.0628340188980834,-0.0979764237605976,1,1,1,1
4703041,"47",-0.0528854776748451,-0.0852518546329963,1,1,1,1
4703042,"47",-0.0135566124445188,-0.0164870680683927,1,2,2,3
4703044,"47",0.0167788373390978,0.0204736158689957,3,5,4,5
4703048,"47",-0.0169384690217907,-0.0976946468508936,1,1,2,1
4703051,"47",0.0151135543869301,-0.00256178838462568,3,3,4,3
4703052,"47",0.0483326058102899,-0.111343295717079,4,1,5,1
4703054,"47",0,0,2,4,3,3
4703058,"47",0.0392181769247973,-0.0077159444622364,4,3,5,3
4703059,"47",0,0,2,4,3,3
4703061,"47",0.0342217896998933,0.0346528965873677,4,5,4,5
4703062,"47",0.0444309567015567,-0.0489846497318676,4,1,5,1
4703064,"47",-0.104080902885842,-0.0141425120924585,1,2,1,3
4703068,"47",-0.0402087073832393,-0.00691732935327728,1,3,1,3
4703071,"47",-0.0282364910259805,0.0265259898197801,1,5,2,5
4703074,"47",-0.0377726944807659,-0.0577808015520858,1,1,1,1
4703092,"47",0.00021949085277399,-0.00210319378349491,2,3,4,3
4703093,"47",0.0464298363261052,-0.108049899136982,4,1,5,1
4703096,"47",-0.0637045006351843,-0.0458227838411013,1,1,1,1
4703801,"47",0,0,2,4,3,3
4704002,"47",-0.149352654172297,-0.009786995647916,1,3,1,3
4704003,"47",0,0,2,4,3,3
4704006,"47",-0.0906065046055429,-0.038856485597368,1,1,1,2
4704008,"47",0,0,2,4,3,3
4704009,"47",0.0178513651601829,-0.0531333069301246,3,1,4,1
4704011,"47",0,0,2,4,3,3
4704012,"47",-0.018300208423775,0.0245339139324929,1,5,2,5
4704019,"47",-0.00697486249232163,-0.0462613775378542,2,1,2,1
4704021,"47",0,0,2,4,3,3
4704024,"47",-0.0498371093815208,-0.0212258141466496,1,2,1,2
4704026,"47",0,0,2,4,3,3
4704028,"47",-0.0301337422444545,-0.0551985056913535,1,1,1,1
4704029,"47",-0.0257078139565919,0.0628267650988325,1,5,2,5
4704034,"47",0.0152799041730748,-0.0472935126927519,3,1,4,1
4704036,"47",-0.0218812936847602,0.0232888030288816,1,5,2,5
4704038,"47",0,0,2,4,3,3
4704045,"47",0,0,2,4,3,3
4704048,"47",-0.00408641629412736,0.015760595978053,2,5,3,5
4704050,"47",-0.0200058300455418,-0.0344022258917592,1,1,2,2
4704054,"47",0,0,2,4,3,3
4704058,"47",0,0,2,4,3,3
4704061,"47",-0.0541236798338131,-0.0306744966603022,1,2,1,2
4704802,"47",0.0743424798215072,0.0156446159415317,5,5,5,5
4705001,"47",-0.0636293098263002,-0.0251802453934892,1,2,1,2
4705002,"47",0,0,2,4,3,3
4705004,"47",-0.0255627336000373,0.00444973447158801,1,4,2,4
4705007,"47",-0.0712947770972292,-0.0782088062543585,1,1,1,1
4705009,"47",-0.0307322132532959,0.0241073610920828,1,5,1,5
4705011,"47",-0.0632149499535572,-0.0443906348050286,1,1,1,2
4705014,"47",-0.0932518732787945,0.00426943253599502,1,4,1,4
4705016,"47",-0.0458793395739602,0.0250590275517219,1,5,1,5
4705018,"47",-0.0224294474743656,-0.0385608614602562,1,1,2,2
4705019,"47",-0.0265027164251095,-0.0400448483298561,1,1,2,2
4705021,"47",0.031115611727033,0.0582041192440682,4,5,4,5
4705024,"47",-0.00668869811916637,0.0135687775081874,2,5,2,5
4705027,"47",-0.0498618722426475,-0.0301666482848277,1,2,1,2
4705028,"47",0.00702170469774464,-0.0550870030552565,3,1,4,1
4705029,"47",0.0139847418382717,0.0159255095277712,3,5,4,5
4705031,"47",0.0177721762981351,0.0275088475239519,3,5,4,5
4705033,"47",-0.060036184789521,-0.0762599819555699,1,1,1,1
4705034,"47",-0.00817175008752166,0.0268500472229508,2,5,2,5
4705037,"47",-0.0620625795603897,-0.0277371675049757,1,2,1,2
4705038,"47",-0.0325382629390427,0.0242434364436036,1,5,1,5
4705041,"47",-0.0394183080079179,-0.0334476599560312,1,1,1,2
4705042,"47",0.0187786788470569,-0.0454843842417536,3,1,4,1
4705043,"47",-0.00966540097573022,-0.0043134783639749,1,3,2,3
4705044,"47",0.0923996738764282,0.0552373372163984,5,5,5,5
4705047,"47",-0.0231584213897712,-0.0545049247831436,1,1,2,1
4705048,"47",-0.0209945615922423,0.00671424953553117,1,4,2,4
4705049,"47",0,0,2,4,3,3
4705050,"47",0,0,2,4,3,3
4705051,"47",-0.029433512964854,-0.0221658254219173,1,2,1,2
4705052,"47",-0.0377218039629661,0.015777901642294,1,5,1,5
4705053,"47",0,0,2,4,3,3
4705054,"47",0,0,2,4,3,3
4705055,"47",0.00306422429134503,-0.0487757306789771,3,1,4,1
4705056,"47",-0.0380437213593505,0.0130343315031297,1,5,1,5
4705057,"47",-0.0168715593625967,-0.0655175308253581,1,1,2,1
4705058,"47",0,0,2,4,3,3
4705059,"47",0.00168362592157535,0.0111975525659519,3,5,4,4
4705060,"47",0,0,2,4,3,3
4705061,"47",0,0,2,4,3,3
4705062,"47",0,0,2,4,3,3
4705063,"47",0.00476603121276593,-0.0311522108797064,3,2,4,2
4705064,"47",0.0606885129150189,0.0126596410992554,5,5,5,4
4705066,"47",0.0035477726904357,0.0178751659361427,3,5,4,5
4705067,"47",-0.00571324228485876,-0.044007801689663,2,1,3,2
4705068,"47",0,0,2,4,3,3
4705069,"47",0,0,2,4,3,3
4705071,"47",0,0,2,4,3,3
4705073,"47",-0.00583861706779515,-0.0467871873774217,2,1,3,1
4705074,"47",0.00136826268737286,0.0178365406650792,3,5,4,5
4705077,"47",-0.02612395509079,-0.0602091180679322,1,1,2,1
4705078,"47",0.00955218882078522,0.011260843770301,3,5,4,4
4705079,"47",0.0543208843722441,-0.0285748670587146,4,2,5,2
4705093,"47",-0.0509879891103772,-0.0680536052211549,1,1,1,1
4705094,"47",-0.0384646816042468,0.0283070447636715,1,5,1,5
4705096,"47",0,0,2,4,3,3
4705803,"47",0.0820284293407416,0.0129759363367121,5,5,5,5
4705804,"47",0.101387226368817,0.0407800749054142,5,5,5,5
4705805,"47",0.0485241524105121,0.0319639821430654,4,5,5,5
4705806,"47",0.10078517530749,-0.0029379001291854,5,3,5,3
4705807,"47",0,0,2,4,3,3
4705808,"47",0.211779271557261,-0.101035109692016,5,1,5,1
4705814,"47",0,0,2,4,3,3
4705815,"47",NA,NA,NA,NA,NA,NA
4705818,"47",NA,NA,NA,NA,NA,NA
4705823,"47",NA,NA,NA,NA,NA,NA
4705824,"47",NA,NA,NA,NA,NA,NA
4705828,"47",NA,NA,NA,NA,NA,NA
4706001,"47",-0.000852819840374788,-0.036712297403009,2,1,3,2
4706002,"47",0.017826137454327,0.0134377608357803,3,5,4,5
4706003,"47",0,0,2,4,3,3
4706004,"47",-0.00281939831847162,-0.057133296555958,2,1,3,1
4706006,"47",0.0120786385014031,-0.0206944472807929,3,2,4,2
4706007,"47",-0.0273990423686715,0.00940661580243162,1,5,2,4
4706008,"47",0.0260766623952764,-0.0417479546990633,4,1,4,2
4706009,"47",0.0429570660553565,0.0311266442060974,4,5,5,5
4706011,"47",-0.00813807712191252,-0.0121721751466462,2,3,2,3
4706013,"47",-0.044582698062458,-0.0134252809368049,1,2,1,3
4706014,"47",-0.042908277296218,0.00599392192247089,1,4,1,4
4706016,"47",-0.0644027919844227,-0.106405568207438,1,1,1,1
4706017,"47",-0.00618796907906505,0.00686942240507841,2,4,3,4
4706018,"47",-0.0250425687962897,0.0190142984848931,1,5,2,5
4706019,"47",-0.0799953530080044,0.00514844533073699,1,4,1,4
4706021,"47",0,0,2,4,3,3
4706022,"47",-0.0660374128885101,-0.0443576152440797,1,1,1,2
4706023,"47",-0.0138466000108284,-0.0199808870044627,1,2,2,2
4706026,"47",-0.0189355116889814,-0.002089789954231,1,3,2,3
4706027,"47",-0.00978536676823389,0.00991913525328117,1,5,2,4
4706028,"47",-0.0319214126251542,-0.03669201358423,1,1,1,2
4706029,"47",-0.0495173069963128,-0.0443657508731687,1,1,1,2
4706030,"47",-0.034994527798224,-0.0634499251015818,1,1,1,1
4706031,"47",-0.00424504603315041,-0.0224023072236265,2,2,3,2
4706032,"47",-0.0451630991436947,-0.0133621650081207,1,2,1,3
4706033,"47",-0.0607692879549479,0.00152469186942348,1,4,1,4
4706034,"47",-0.0394489960902362,-0.042899261910489,1,1,1,2
4706036,"47",0.0110451579087324,0.0318082111621238,3,5,4,5
4706037,"47",0.00622632891515522,0.00796013259005986,3,4,4,4
4706038,"47",-0.0402106065024236,-0.0453960403470919,1,1,1,1
4706039,"47",-0.0158924894680979,0.0261737381544727,1,5,2,5
4706041,"47",0.102761270532896,0.0363423435264029,5,5,5,5
4706042,"47",-0.0171836857718952,-0.0201373150572694,1,2,2,2
4706045,"47",-0.0744262605800518,0.0161627377117778,1,5,1,5
4706046,"47",0.0330943024471685,0.050061220239756,4,5,4,5
4706047,"47",0.0443596607356999,0.0187798873923856,4,5,5,5
4706048,"47",-0.0478148664460216,-0.0279128373822572,1,2,1,2
4706049,"47",0.0334110233253902,0.0063853525641845,4,4,4,4
4706050,"47",-0.0486256578784158,-0.0150781870133481,1,2,1,3
4706051,"47",0.000308317616367099,0.0121008762740621,2,5,4,4
4706052,"47",0.0227947442326685,-0.0317080220884493,4,1,4,2
4706053,"47",-0.0666824247957449,-0.04553172695587,1,1,1,1
4706054,"47",-0.0933040909956964,0.132851166905724,1,5,1,5
4706055,"47",-0.0722510523457639,-0.00332611889199533,1,3,1,3
4706056,"47",-0.0398926782136873,-0.0102539556930537,1,3,1,3
4706057,"47",0,0,2,4,3,3
4706058,"47",-0.0154439487103641,0.00768068573301883,1,4,2,4
4706059,"47",-0.0491694463907588,-0.0330462056432475,1,1,1,2
4706060,"47",0,0,2,4,3,3
4706061,"47",0.0176676943025915,-0.019076921856202,3,2,4,3
4706062,"47",0,0,2,4,3,3
4706063,"47",-0.0586133119637359,-0.0216597702659374,1,2,1,2
4706064,"47",-0.090183080522946,0.00834439964615002,1,4,1,4
4706065,"47",0,0,2,4,3,3
4706067,"47",-0.0207145671476712,0.0156399369831808,1,5,2,5
4706068,"47",-0.0949868944164193,-0.0579340915037252,1,1,1,1
4706069,"47",0,0,2,4,3,3
4706070,"47",-0.0428824991451795,-0.0514630935622423,1,1,1,1
4706071,"47",-0.0803475324736264,-0.0255160090946276,1,2,1,2
4706072,"47",-0.0746459104857066,-0.0475729222445973,1,1,1,1
4706073,"47",0.0442686755197908,0.012546756182788,4,5,5,4
4706074,"47",-4.20659461407291e-06,0.0129390749499739,2,5,3,4
4706075,"47",-0.0590783434618038,0.00661880450262788,1,4,1,4
4706076,"47",0,0,2,4,3,3
4706077,"47",0.0612347134466001,-0.0574189940603814,5,1,5,1
4706078,"47",-0.0608268860214089,0.0272296523890927,1,5,1,5
4706079,"47",-0.0079395551336253,0.0102644927319269,2,5,2,4
4706080,"47",-0.0262966714307838,-0.022400675328675,1,2,2,2
4706081,"47",0,0,2,4,3,3
4706082,"47",0,0,2,4,3,3
4706085,"47",0,0,2,4,3,3
4706091,"47",-0.0333764858998722,-0.0273898897387441,1,2,1,2
4706092,"47",-0.0100481891734422,0.0091229625389859,1,4,2,4
4706093,"47",0,0,2,4,3,3
4706094,"47",0.00695035860106918,0.0274748022159693,3,5,4,5
4706096,"47",0.0165099038132633,-0.0327873101631383,3,1,4,2
4706097,"47",-0.00316357081792785,0.0296947268915181,2,5,3,5
4706098,"47",0.0449264545631124,0.00108723258410724,4,4,5,4
4706099,"47",0.0303395077882902,-0.0457042890414967,4,1,4,1
4706809,"47",0.133158660423032,-0.0150305423635947,5,2,5,3
4706810,"47",0.134839384723605,-0.00903057004294827,5,3,5,3
4706811,"47",0.0808242148744345,0.0437823430805831,5,5,5,5
4706812,"47",0.104505015681566,0.0318326469826402,5,5,5,5
4706813,"47",0.0691240431244028,0.0507857952568854,5,5,5,5
4706814,"47",0.215109479159387,-0.135108536094701,5,1,5,1
4706815,"47",0.158298229235893,-0.00668006341941066,5,3,5,3
4706816,"47",0.131241189350415,0.0146007169552469,5,5,5,5
4706818,"47",0.128351943981641,-0.0264920349613249,5,2,5,2
4706820,"47",0.0161492769794797,-0.0142680125547092,3,2,4,3
4706828,"47",NA,NA,NA,NA,NA,NA
4706829,"47",0,0,2,4,3,3
4706830,"47",NA,NA,NA,NA,NA,NA
4706831,"47",NA,NA,NA,NA,NA,NA
4707001,"47",-0.0319250582993347,-0.0351006062678227,1,1,1,2
4707004,"47",0,0,2,4,3,3
4707006,"47",-0.0280528260906831,-0.156896105494072,1,1,2,1
4707008,"47",0,0,2,4,3,3
4707011,"47",0.0187366828739658,-0.138843706384768,3,1,4,1
4707012,"47",0,0,2,4,3,3
4707014,"47",0,0,2,4,3,3
4707016,"47",-0.0126709484353255,-0.053245080454856,1,1,2,1
4707018,"47",0,0,2,4,3,3
4707020,"47",0,0,2,4,3,3
4707021,"47",-0.0105263867990911,-0.0344539587136289,1,1,2,2
4707022,"47",0.0306300303753626,-0.0451380373703696,4,1,4,1
4707023,"47",0,0,2,4,3,3
4707024,"47",-0.00029769140384621,-0.0698899612267741,2,1,3,1
4707026,"47",-0.00289992919807869,0.0112395734631337,2,5,3,4
4707027,"47",-0.0841751446964314,0.0397317457223004,1,5,1,5
4707028,"47",0,0,2,4,3,3
4707029,"47",-0.0959551054820718,-0.00804382628211758,1,3,1,3
4707031,"47",0.0479159627211619,0.0114063395721731,4,5,5,4
4707032,"47",0.00480054396524144,0.00226104248588339,3,4,4,4
4707034,"47",0.0350859642443815,-0.0193934691168306,4,2,5,3
4707036,"47",-0.0382216188140862,-0.042047920521767,1,1,1,2
4707037,"47",0.00999190972325951,-0.0554409366674674,3,1,4,1
4707038,"47",-0.0307366951655169,-0.0384695021051105,1,1,1,2
4707039,"47",0.00144035839210715,0.0201322569629363,3,5,4,5
4707042,"47",-0.0334600409323026,-0.0316467507956115,1,1,1,2
4707043,"47",0.0679772306074917,-0.060983587439587,5,1,5,1
4707044,"47",0.0686750567566864,-0.0263197148764129,5,2,5,2
4707045,"47",0.0112436142109946,-0.135077971740433,3,1,4,1
4707047,"47",-0.0227529559230219,-0.0816285812730894,1,1,2,1
4707048,"47",-0.000227698536558407,-0.061166239969365,2,1,3,1
4707049,"47",-0.0474431400947675,0.019283560985246,1,5,1,5
4707051,"47",0.0328302205924281,-0.0497286782594432,4,1,4,1
4707053,"47",-0.012725785248113,-0.0278593314333094,1,2,2,2
4707054,"47",0.0195295120570227,0.00556944827829499,3,4,4,4
4707058,"47",-0.0466402913883675,-0.13894156474777,1,1,1,1
4707059,"47",0.00749799470806352,0.0206776150184989,3,5,4,5
4707062,"47",-0.0539698833167547,0.0325841695889777,1,5,1,5
4707063,"47",-0.0535980946135688,-0.0374893748645279,1,1,1,2
4707066,"47",-0.0682668178213892,-0.0221154834721512,1,2,1,2
4707067,"47",-0.0500255566207764,-0.0257630280348353,1,2,1,2
4707068,"47",-0.064663709668086,-0.0747911212899288,1,1,1,1
4707071,"47",-0.084206044810613,-0.0328374194777665,1,1,1,2
4707072,"47",0.0794096056807377,0.0143379417552237,5,5,5,5
4707074,"47",0,0,2,4,3,3
4707076,"47",0,0,2,4,3,3
4707077,"47",-0.0749291958073458,0.00895896881171744,1,4,1,4
4707091,"47",-0.0658262103536218,-0.0592235118159323,1,1,1,1
4707092,"47",-0.00342196111974507,0.038367960455697,2,5,3,5
4707093,"47",0,0,2,4,3,3
4708001,"47",-0.0315501715610219,-0.0394032280758979,1,1,1,2
4708004,"47",-0.0116071694841926,0.0119025895338546,1,5,2,4
4708006,"47",0,0,2,4,3,3
4708008,"47",0,0,2,4,3,3
4708009,"47",-0.0433302228282917,-0.078953293255986,1,1,1,1
4708011,"47",-0.0115224770572355,0.0123417728571937,1,5,2,4
4708012,"47",0.109196980720075,0.0117104071760815,5,5,5,4
4708016,"47",-0.0983472989130859,-0.055509114894706,1,1,1,1
4708018,"47",0,0,2,4,3,3
4708021,"47",-0.12385843988843,-0.0746936841025556,1,1,1,1
4708022,"47",0,0,2,4,3,3
4708024,"47",0,0,2,4,3,3
4708026,"47",0.00699962916855766,0.00148147572613992,3,4,4,4
4708028,"47",-0.0823755596445827,-0.120315147506237,1,1,1,1
4708029,"47",-0.0802531061557625,0.0811150801886105,1,5,1,5
4708031,"47",-0.0453403734395747,-0.00744251433445089,1,3,1,3
4708032,"47",0.0114601568272578,0.0244057208445378,3,5,4,5
4708034,"47",0.0253493967737775,-0.0568108599488446,4,1,4,1
4708036,"47",0,0,2,4,3,3
4708038,"47",-0.0447100766345931,-0.0303422292544672,1,2,1,2
4708039,"47",0.0334132737939354,-0.0570160804163101,4,1,4,1
4708042,"47",-0.0421340580296206,-0.044843167633479,1,1,1,1
4708044,"47",-0.0192573997822121,0.014606970658725,1,5,2,5
4708046,"47",0,0,2,4,3,3
4708048,"47",-0.0867992084212589,0.100169077423556,1,5,1,5
4708049,"47",0.0737952501109519,-0.0314319096734174,5,1,5,2
4708053,"47",-0.0477458331326742,-0.0316471897770037,1,1,1,2
4708054,"47",0.111957435452421,-0.0186071508451749,5,2,5,3
4708056,"47",0.0158435485591876,-0.0742075110922486,3,1,4,1
4708057,"47",-0.0487444837140688,-0.0669176021923872,1,1,1,1
4708058,"47",-0.0188555640320075,0.000240874508367253,1,4,2,4
4708059,"47",0,0,2,4,3,4
4708061,"47",0,0,2,4,3,4
4708062,"47",-0.0389740586753772,0.0136523149629251,1,5,1,5
4708065,"47",-0.0631880223276411,-0.035424554100274,1,1,1,2
4708068,"47",-0.0100119873796352,0.0265145714365145,1,5,2,5
4708071,"47",0,0,2,4,3,4
4708074,"47",-0.0426694592003087,-0.052001862146351,1,1,1,1
4708076,"47",-0.0257170403542607,0.0303447587549851,1,5,2,5
4708092,"47",-0.0581141070260463,-0.0735741098066792,1,1,1,1
4708094,"47",-0.0421989095077641,0.0110234115030332,1,5,1,4
4709001,"47",-0.0199638032626997,-0.00779099298635404,1,3,2,3
